accessiom,Position,Coverage,rPM,virus,species,type
OQ818316,6787,689,11.03494667,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6788,687,11.00291489,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6789,687,11.00291489,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6790,690,11.05096255,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6791,683,10.93885134,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6792,679,10.87478779,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6793,679,10.87478779,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6794,681,10.90681957,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6795,684,10.95486723,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6796,692,11.08299433,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6797,686,10.986899,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6798,675,10.81072424,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6799,674,10.79470835,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6800,672,10.76267658,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6801,676,10.82674013,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6802,670,10.7306448,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6803,672,10.76267658,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6804,672,10.76267658,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6805,671,10.74666069,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6806,670,10.7306448,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6807,670,10.7306448,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6808,670,10.7306448,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6809,664,10.63454947,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6810,674,10.79470835,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6811,665,10.65056536,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6812,657,10.52243826,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6813,657,10.52243826,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6814,654,10.4743906,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6815,639,10.23415228,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6816,592,9.481405554,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6817,593,9.497421442,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6818,593,9.497421442,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6819,592,9.481405554,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6820,591,9.465389667,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6821,565,9.048976585,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6822,560,8.968897146,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6823,560,8.968897146,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6824,576,9.22515135,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6825,585,9.36929434,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6826,583,9.337262564,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6827,575,9.209135462,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6828,595,9.529453218,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6829,602,9.641564432,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6830,607,9.721643871,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6831,607,9.721643871,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6832,616,9.865786861,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6833,627,10.04196163,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6834,626,10.02594574,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6835,626,10.02594574,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6836,636,10.18610462,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6837,684,10.95486723,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6838,683,10.93885134,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6839,697,11.16307377,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6840,696,11.14705788,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6841,690,11.05096255,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6842,687,11.00291489,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6843,688,11.01893078,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6844,677,10.84275601,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6845,678,10.8587719,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6846,690,11.05096255,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6847,690,11.05096255,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6848,692,11.08299433,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6849,696,11.14705788,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6850,696,11.14705788,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6851,698,11.17908966,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6852,695,11.13104199,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6853,695,11.13104199,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6854,696,11.14705788,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6855,702,11.24315321,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6856,700,11.21112143,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6857,702,11.24315321,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6858,722,11.56347096,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6859,719,11.5154233,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6860,730,11.69159807,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6861,730,11.69159807,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6862,727,11.6435504,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6863,729,11.67558218,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6864,726,11.62753451,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6865,737,11.80370928,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6866,730,11.69159807,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6867,726,11.62753451,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6868,727,11.6435504,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6869,734,11.75566162,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6870,734,11.75566162,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6871,715,11.45135975,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6872,716,11.46737564,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6873,710,11.37128031,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6874,668,10.69861302,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6875,670,10.7306448,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6876,651,10.42634293,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6877,666,10.66658125,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6878,661,10.58650181,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6879,654,10.4743906,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6880,653,10.45837471,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6881,644,10.31423172,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6882,650,10.41032704,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6883,639,10.23415228,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6884,639,10.23415228,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6885,639,10.23415228,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6886,642,10.28219994,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6887,641,10.26618405,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6888,625,10.00992985,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6889,614,9.833755085,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6890,638,10.21813639,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6891,642,10.28219994,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6892,637,10.2021205,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6893,629,10.0739934,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6894,625,10.00992985,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6895,625,10.00992985,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6896,628,10.05797751,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6897,628,10.05797751,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6898,642,10.28219994,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6899,624,9.993913963,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6900,620,9.929850412,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6901,617,9.881802748,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6902,615,9.849770973,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6903,615,9.849770973,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6904,612,9.80172331,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6905,612,9.80172331,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6906,608,9.737659758,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6907,603,9.65758032,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6908,604,9.673596207,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6909,592,9.481405554,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6910,589,9.433357891,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6911,589,9.433357891,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6912,584,9.353278452,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6913,582,9.321246677,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6914,584,9.353278452,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6915,585,9.36929434,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6916,574,9.193119575,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6917,574,9.193119575,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6918,571,9.145071911,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6919,555,8.888817707,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6920,551,8.824754156,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6921,544,8.712642942,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6922,545,8.72865883,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6923,547,8.760690605,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6924,547,8.760690605,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6925,547,8.760690605,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6926,555,8.888817707,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6927,544,8.712642942,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6928,550,8.808738268,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6929,556,8.904833595,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6930,558,8.93686537,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6931,561,8.984913034,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6932,557,8.920849483,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6933,557,8.920849483,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6934,565,9.048976585,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6935,569,9.113040136,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6936,569,9.113040136,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6937,584,9.353278452,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6938,578,9.257183126,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6939,580,9.289214901,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6940,580,9.289214901,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6941,580,9.289214901,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6942,588,9.417342003,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6943,592,9.481405554,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6944,586,9.385310228,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6945,594,9.51343733,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6946,603,9.65758032,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6947,605,9.689612095,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6948,605,9.689612095,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6949,601,9.625548544,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6950,602,9.641564432,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6951,600,9.609532656,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6952,600,9.609532656,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6953,621,9.945866299,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6954,680,10.89080368,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6955,718,11.49940741,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6956,778,12.46036068,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6957,780,12.49239245,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6958,775,12.41231301,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6959,777,12.44434479,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6960,794,12.71661488,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6961,794,12.71661488,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6962,795,12.73263077,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6963,795,12.73263077,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6964,795,12.73263077,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6965,797,12.76466255,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6966,796,12.74864666,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6967,798,12.78067843,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6968,797,12.76466255,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6969,797,12.76466255,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6970,803,12.86075787,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6971,804,12.87677376,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6972,814,13.03693264,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6973,793,12.70059899,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6974,791,12.66856722,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6975,791,12.66856722,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6976,791,12.66856722,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6977,777,12.44434479,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6978,783,12.54044012,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6979,779,12.47637657,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6980,780,12.49239245,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6981,771,12.34824946,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6982,758,12.14004292,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6983,757,12.12402703,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6984,757,12.12402703,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6985,745,11.93183638,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6986,696,11.14705788,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6987,691,11.06697844,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6988,682,10.92283545,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6989,673,10.77869246,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6990,666,10.66658125,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6991,666,10.66658125,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6992,666,10.66658125,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6993,665,10.65056536,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6994,654,10.4743906,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6995,654,10.4743906,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6996,652,10.44235882,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6997,648,10.37829527,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6998,648,10.37829527,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,6999,651,10.42634293,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7000,661,10.58650181,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7001,674,10.79470835,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7002,670,10.7306448,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7003,670,10.7306448,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7004,677,10.84275601,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7005,675,10.81072424,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7006,662,10.6025177,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7007,662,10.6025177,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7008,656,10.50642237,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7009,659,10.55447003,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7010,659,10.55447003,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7011,661,10.58650181,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7012,661,10.58650181,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7013,651,10.42634293,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7014,655,10.49040648,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7015,653,10.45837471,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7016,659,10.55447003,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7017,651,10.42634293,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7018,650,10.41032704,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7019,650,10.41032704,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7020,652,10.44235882,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7021,652,10.44235882,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7022,651,10.42634293,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7023,666,10.66658125,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7024,662,10.6025177,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7025,652,10.44235882,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7026,655,10.49040648,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7027,650,10.41032704,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7028,653,10.45837471,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7029,651,10.42634293,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7030,662,10.6025177,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7031,663,10.61853359,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7032,667,10.68259714,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7033,668,10.69861302,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7034,665,10.65056536,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7035,649,10.39431116,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7036,647,10.36227938,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7037,644,10.31423172,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7038,618,9.897818636,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7039,614,9.833755085,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7040,614,9.833755085,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7041,636,10.18610462,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7042,634,10.15407284,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7043,642,10.28219994,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7044,639,10.23415228,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7045,625,10.00992985,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7046,624,9.993913963,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7047,624,9.993913963,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7048,626,10.02594574,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7049,631,10.10602518,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7050,633,10.13805695,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7051,633,10.13805695,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7052,634,10.15407284,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7053,634,10.15407284,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7054,645,10.33024761,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7055,644,10.31423172,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7056,639,10.23415228,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7057,633,10.13805695,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7058,636,10.18610462,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7059,642,10.28219994,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7060,642,10.28219994,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7061,643,10.29821583,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7062,637,10.2021205,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7063,641,10.26618405,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7064,644,10.31423172,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7065,650,10.41032704,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7066,660,10.57048592,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7067,657,10.52243826,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7068,653,10.45837471,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7069,658,10.53845415,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7070,658,10.53845415,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7071,658,10.53845415,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7072,660,10.57048592,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7073,653,10.45837471,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7074,654,10.4743906,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7075,651,10.42634293,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7076,644,10.31423172,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7077,674,10.79470835,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7078,669,10.71462891,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7079,666,10.66658125,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7080,669,10.71462891,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7081,662,10.6025177,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7082,676,10.82674013,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7083,684,10.95486723,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7084,667,10.68259714,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7085,669,10.71462891,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7086,671,10.74666069,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7087,674,10.79470835,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7088,674,10.79470835,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7089,677,10.84275601,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7090,669,10.71462891,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7091,670,10.7306448,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7092,662,10.6025177,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7093,652,10.44235882,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7094,662,10.6025177,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7095,663,10.61853359,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7096,663,10.61853359,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7097,681,10.90681957,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7098,683,10.93885134,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7099,688,11.01893078,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7100,673,10.77869246,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7101,617,9.881802748,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7102,585,9.36929434,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7103,528,8.456388738,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7104,526,8.424356962,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7105,521,8.344277523,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7106,519,8.312245748,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7107,501,8.023959768,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7108,501,8.023959768,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7109,506,8.104039207,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7110,506,8.104039207,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7111,509,8.15208687,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7112,521,8.344277523,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7113,524,8.392325187,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7114,529,8.472404625,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7115,524,8.392325187,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7116,518,8.29622986,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7117,527,8.44037285,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,7118,517,8.280213972,Pteropus rufus mischivirus,Pteropus rufus,full
