Position,Coverage,rPM,rPM
5688,17,0.366829942,-0.435535223
5689,17,0.366829942,-0.435535223
5690,17,0.366829942,-0.435535223
5691,17,0.366829942,-0.435535223
5692,17,0.366829942,-0.435535223
5693,18,0.388408174,-0.410711639
5694,18,0.388408174,-0.410711639
5695,18,0.388408174,-0.410711639
5696,18,0.388408174,-0.410711639
5697,18,0.388408174,-0.410711639
5698,19,0.409986406,-0.387230543
5699,19,0.409986406,-0.387230543
5700,16,0.34525171,-0.461864162
5701,16,0.34525171,-0.461864162
5702,16,0.34525171,-0.461864162
5703,16,0.34525171,-0.461864162
5704,14,0.302095246,-0.519856109
5705,14,0.302095246,-0.519856109
5706,14,0.302095246,-0.519856109
5707,14,0.302095246,-0.519856109
5708,14,0.302095246,-0.519856109
5709,14,0.302095246,-0.519856109
5710,14,0.302095246,-0.519856109
5711,14,0.302095246,-0.519856109
5712,14,0.302095246,-0.519856109
5713,14,0.302095246,-0.519856109
5714,14,0.302095246,-0.519856109
5715,14,0.302095246,-0.519856109
5716,12,0.258938783,-0.586802897
5717,12,0.258938783,-0.586802897
5718,12,0.258938783,-0.586802897
5719,13,0.280517014,-0.552040793
5720,13,0.280517014,-0.552040793
5721,13,0.280517014,-0.552040793
5722,13,0.280517014,-0.552040793
5723,13,0.280517014,-0.552040793
5724,13,0.280517014,-0.552040793
5725,13,0.280517014,-0.552040793
5726,13,0.280517014,-0.552040793
5727,12,0.258938783,-0.586802897
5728,12,0.258938783,-0.586802897
5729,12,0.258938783,-0.586802897
5730,12,0.258938783,-0.586802897
5731,12,0.258938783,-0.586802897
5732,12,0.258938783,-0.586802897
5733,12,0.258938783,-0.586802897
5734,11,0.237360551,-0.624591459
5735,11,0.237360551,-0.624591459
5736,11,0.237360551,-0.624591459
5737,11,0.237360551,-0.624591459
5738,11,0.237360551,-0.624591459
5739,12,0.258938783,-0.586802897
5740,12,0.258938783,-0.586802897
5741,13,0.280517014,-0.552040793
5742,13,0.280517014,-0.552040793
5743,14,0.302095246,-0.519856109
5744,14,0.302095246,-0.519856109
5745,14,0.302095246,-0.519856109
5746,15,0.323673478,-0.489892885
5747,16,0.34525171,-0.461864162
5748,16,0.34525171,-0.461864162
5749,16,0.34525171,-0.461864162
5750,16,0.34525171,-0.461864162
5751,16,0.34525171,-0.461864162
5752,16,0.34525171,-0.461864162
5753,16,0.34525171,-0.461864162
5754,16,0.34525171,-0.461864162
5755,16,0.34525171,-0.461864162
5756,16,0.34525171,-0.461864162
5757,16,0.34525171,-0.461864162
5758,16,0.34525171,-0.461864162
5759,16,0.34525171,-0.461864162
5760,16,0.34525171,-0.461864162
5761,15,0.323673478,-0.489892885
5762,15,0.323673478,-0.489892885
5763,15,0.323673478,-0.489892885
5764,15,0.323673478,-0.489892885
5765,15,0.323673478,-0.489892885
5766,15,0.323673478,-0.489892885
5767,15,0.323673478,-0.489892885
5768,15,0.323673478,-0.489892885
5769,15,0.323673478,-0.489892885
5770,15,0.323673478,-0.489892885
5771,16,0.34525171,-0.461864162
5772,16,0.34525171,-0.461864162
5773,16,0.34525171,-0.461864162
5774,18,0.388408174,-0.410711639
5775,18,0.388408174,-0.410711639
5776,18,0.388408174,-0.410711639
5777,18,0.388408174,-0.410711639
5778,18,0.388408174,-0.410711639
5779,18,0.388408174,-0.410711639
5780,18,0.388408174,-0.410711639
5781,18,0.388408174,-0.410711639
5782,19,0.409986406,-0.387230543
5783,19,0.409986406,-0.387230543
5784,19,0.409986406,-0.387230543
5785,19,0.409986406,-0.387230543
5786,19,0.409986406,-0.387230543
5787,19,0.409986406,-0.387230543
5788,19,0.409986406,-0.387230543
5789,19,0.409986406,-0.387230543
5790,19,0.409986406,-0.387230543
5791,19,0.409986406,-0.387230543
5792,19,0.409986406,-0.387230543
5793,18,0.388408174,-0.410711639
5794,18,0.388408174,-0.410711639
5795,18,0.388408174,-0.410711639
5796,17,0.366829942,-0.435535223
5797,18,0.388408174,-0.410711639
5798,18,0.388408174,-0.410711639
5799,19,0.409986406,-0.387230543
5800,20,0.431564638,-0.364954148
5801,20,0.431564638,-0.364954148
5802,20,0.431564638,-0.364954148
5803,20,0.431564638,-0.364954148
5804,20,0.431564638,-0.364954148
5805,20,0.431564638,-0.364954148
5806,20,0.431564638,-0.364954148
5807,20,0.431564638,-0.364954148
5808,18,0.388408174,-0.410711639
5809,18,0.388408174,-0.410711639
5810,18,0.388408174,-0.410711639
5811,18,0.388408174,-0.410711639
5812,19,0.409986406,-0.387230543
5813,19,0.409986406,-0.387230543
5814,19,0.409986406,-0.387230543
5815,19,0.409986406,-0.387230543
5816,19,0.409986406,-0.387230543
5817,19,0.409986406,-0.387230543
5818,19,0.409986406,-0.387230543
5819,19,0.409986406,-0.387230543
5820,18,0.388408174,-0.410711639
5821,17,0.366829942,-0.435535223
5822,17,0.366829942,-0.435535223
5823,17,0.366829942,-0.435535223
5824,17,0.366829942,-0.435535223
5825,17,0.366829942,-0.435535223
5826,17,0.366829942,-0.435535223
5827,17,0.366829942,-0.435535223
5828,16,0.34525171,-0.461864162
5829,16,0.34525171,-0.461864162
5830,18,0.388408174,-0.410711639
5831,18,0.388408174,-0.410711639
5832,18,0.388408174,-0.410711639
5833,18,0.388408174,-0.410711639
5834,18,0.388408174,-0.410711639
5835,18,0.388408174,-0.410711639
5836,18,0.388408174,-0.410711639
5837,18,0.388408174,-0.410711639
5838,18,0.388408174,-0.410711639
5839,17,0.366829942,-0.435535223
5840,17,0.366829942,-0.435535223
5841,17,0.366829942,-0.435535223
5842,17,0.366829942,-0.435535223
5843,17,0.366829942,-0.435535223
5844,16,0.34525171,-0.461864162
5845,16,0.34525171,-0.461864162
5846,16,0.34525171,-0.461864162
5847,16,0.34525171,-0.461864162
5848,16,0.34525171,-0.461864162
5849,17,0.366829942,-0.435535223
5850,17,0.366829942,-0.435535223
5851,17,0.366829942,-0.435535223
5852,17,0.366829942,-0.435535223
5853,17,0.366829942,-0.435535223
5854,18,0.388408174,-0.410711639
5855,18,0.388408174,-0.410711639
5856,18,0.388408174,-0.410711639
5857,18,0.388408174,-0.410711639
5858,18,0.388408174,-0.410711639
5859,18,0.388408174,-0.410711639
5860,18,0.388408174,-0.410711639
5861,18,0.388408174,-0.410711639
5862,18,0.388408174,-0.410711639
5863,18,0.388408174,-0.410711639
5864,18,0.388408174,-0.410711639
5865,17,0.366829942,-0.435535223
5866,17,0.366829942,-0.435535223
5867,17,0.366829942,-0.435535223
5868,17,0.366829942,-0.435535223
5869,17,0.366829942,-0.435535223
5870,17,0.366829942,-0.435535223
5871,17,0.366829942,-0.435535223
5872,17,0.366829942,-0.435535223
5873,17,0.366829942,-0.435535223
5874,18,0.388408174,-0.410711639
5875,18,0.388408174,-0.410711639
5876,18,0.388408174,-0.410711639
5877,18,0.388408174,-0.410711639
5878,18,0.388408174,-0.410711639
5879,18,0.388408174,-0.410711639
5880,18,0.388408174,-0.410711639
5881,18,0.388408174,-0.410711639
5882,18,0.388408174,-0.410711639
5883,18,0.388408174,-0.410711639
5884,18,0.388408174,-0.410711639
5885,17,0.366829942,-0.435535223
5886,18,0.388408174,-0.410711639
5887,17,0.366829942,-0.435535223
5888,17,0.366829942,-0.435535223
5889,17,0.366829942,-0.435535223
5890,17,0.366829942,-0.435535223
5891,17,0.366829942,-0.435535223
5892,16,0.34525171,-0.461864162
5893,15,0.323673478,-0.489892885
5894,15,0.323673478,-0.489892885
5895,15,0.323673478,-0.489892885
5896,15,0.323673478,-0.489892885
5897,15,0.323673478,-0.489892885
5898,15,0.323673478,-0.489892885
5899,15,0.323673478,-0.489892885
5900,15,0.323673478,-0.489892885
5901,16,0.34525171,-0.461864162
5902,16,0.34525171,-0.461864162
5903,16,0.34525171,-0.461864162
5904,16,0.34525171,-0.461864162
5905,16,0.34525171,-0.461864162
5906,16,0.34525171,-0.461864162
5907,16,0.34525171,-0.461864162
5908,16,0.34525171,-0.461864162
5909,16,0.34525171,-0.461864162
5910,16,0.34525171,-0.461864162
5911,17,0.366829942,-0.435535223
5912,17,0.366829942,-0.435535223
5913,17,0.366829942,-0.435535223
5914,17,0.366829942,-0.435535223
5915,17,0.366829942,-0.435535223
5916,17,0.366829942,-0.435535223
5917,17,0.366829942,-0.435535223
5918,17,0.366829942,-0.435535223
5919,17,0.366829942,-0.435535223
5920,15,0.323673478,-0.489892885
5921,15,0.323673478,-0.489892885
5922,16,0.34525171,-0.461864162
5923,16,0.34525171,-0.461864162
5924,17,0.366829942,-0.435535223
5925,17,0.366829942,-0.435535223
5926,17,0.366829942,-0.435535223
5927,17,0.366829942,-0.435535223
5928,16,0.34525171,-0.461864162
5929,16,0.34525171,-0.461864162
5930,17,0.366829942,-0.435535223
5931,18,0.388408174,-0.410711639
5932,18,0.388408174,-0.410711639
5933,18,0.388408174,-0.410711639
5934,18,0.388408174,-0.410711639
5935,18,0.388408174,-0.410711639
5936,18,0.388408174,-0.410711639
5937,18,0.388408174,-0.410711639
5938,18,0.388408174,-0.410711639
5939,18,0.388408174,-0.410711639
5940,18,0.388408174,-0.410711639
5941,18,0.388408174,-0.410711639
5942,18,0.388408174,-0.410711639
5943,17,0.366829942,-0.435535223
5944,17,0.366829942,-0.435535223
5945,16,0.34525171,-0.461864162
5946,15,0.323673478,-0.489892885
5947,15,0.323673478,-0.489892885
5948,15,0.323673478,-0.489892885
5949,15,0.323673478,-0.489892885
5950,15,0.323673478,-0.489892885
5951,15,0.323673478,-0.489892885
5952,15,0.323673478,-0.489892885
5953,15,0.323673478,-0.489892885
5954,15,0.323673478,-0.489892885
5955,15,0.323673478,-0.489892885
5956,15,0.323673478,-0.489892885
5957,15,0.323673478,-0.489892885
5958,14,0.302095246,-0.519856109
5959,14,0.302095246,-0.519856109
5960,14,0.302095246,-0.519856109
5961,14,0.302095246,-0.519856109
5962,14,0.302095246,-0.519856109
5963,14,0.302095246,-0.519856109
5964,14,0.302095246,-0.519856109
5965,14,0.302095246,-0.519856109
5966,14,0.302095246,-0.519856109
5967,14,0.302095246,-0.519856109
5968,14,0.302095246,-0.519856109
5969,14,0.302095246,-0.519856109
5970,14,0.302095246,-0.519856109
5971,14,0.302095246,-0.519856109
5972,14,0.302095246,-0.519856109
5973,14,0.302095246,-0.519856109
5974,14,0.302095246,-0.519856109
5975,14,0.302095246,-0.519856109
5976,12,0.258938783,-0.586802897
5977,12,0.258938783,-0.586802897
5978,12,0.258938783,-0.586802897
5979,12,0.258938783,-0.586802897
5980,12,0.258938783,-0.586802897
5981,12,0.258938783,-0.586802897
5982,12,0.258938783,-0.586802897
5983,12,0.258938783,-0.586802897
5984,12,0.258938783,-0.586802897
5985,12,0.258938783,-0.586802897
5986,12,0.258938783,-0.586802897
5987,12,0.258938783,-0.586802897
5988,12,0.258938783,-0.586802897
5989,12,0.258938783,-0.586802897
5990,12,0.258938783,-0.586802897
5991,12,0.258938783,-0.586802897
5992,12,0.258938783,-0.586802897
5993,12,0.258938783,-0.586802897
5994,12,0.258938783,-0.586802897
5995,11,0.237360551,-0.624591459
5996,11,0.237360551,-0.624591459
5997,11,0.237360551,-0.624591459
5998,11,0.237360551,-0.624591459
5999,11,0.237360551,-0.624591459
6000,10,0.215782319,-0.665984144
6001,10,0.215782319,-0.665984144
6002,10,0.215782319,-0.665984144
6003,10,0.215782319,-0.665984144
6004,10,0.215782319,-0.665984144
6005,10,0.215782319,-0.665984144
6006,10,0.215782319,-0.665984144
6007,10,0.215782319,-0.665984144
6008,10,0.215782319,-0.665984144
6009,10,0.215782319,-0.665984144
6010,10,0.215782319,-0.665984144
6011,10,0.215782319,-0.665984144
6012,10,0.215782319,-0.665984144
6013,10,0.215782319,-0.665984144
6014,10,0.215782319,-0.665984144
6015,10,0.215782319,-0.665984144
6016,10,0.215782319,-0.665984144
6017,10,0.215782319,-0.665984144
6018,10,0.215782319,-0.665984144
6019,10,0.215782319,-0.665984144
6020,9,0.194204087,-0.711741635
6021,9,0.194204087,-0.711741635
6022,9,0.194204087,-0.711741635
6023,9,0.194204087,-0.711741635
6024,9,0.194204087,-0.711741635
6025,9,0.194204087,-0.711741635
6026,9,0.194204087,-0.711741635
6027,9,0.194204087,-0.711741635
6028,9,0.194204087,-0.711741635
6029,9,0.194204087,-0.711741635
6030,9,0.194204087,-0.711741635
6031,9,0.194204087,-0.711741635
6032,8,0.172625855,-0.762894157
6033,8,0.172625855,-0.762894157
6034,8,0.172625855,-0.762894157
6035,7,0.151047623,-0.820886105
6036,7,0.151047623,-0.820886105
6037,8,0.172625855,-0.762894157
6038,8,0.172625855,-0.762894157
6039,8,0.172625855,-0.762894157
6040,8,0.172625855,-0.762894157
6041,8,0.172625855,-0.762894157
6042,8,0.172625855,-0.762894157
6043,9,0.194204087,-0.711741635
6044,9,0.194204087,-0.711741635
6045,9,0.194204087,-0.711741635
6046,11,0.237360551,-0.624591459
6047,10,0.215782319,-0.665984144
6048,10,0.215782319,-0.665984144
6049,11,0.237360551,-0.624591459
6050,11,0.237360551,-0.624591459
6051,11,0.237360551,-0.624591459
6052,11,0.237360551,-0.624591459
6053,11,0.237360551,-0.624591459
6054,11,0.237360551,-0.624591459
6055,11,0.237360551,-0.624591459
6056,11,0.237360551,-0.624591459
6057,10,0.215782319,-0.665984144
6058,10,0.215782319,-0.665984144
6059,10,0.215782319,-0.665984144
6060,10,0.215782319,-0.665984144
6061,10,0.215782319,-0.665984144
6062,10,0.215782319,-0.665984144
6063,9,0.194204087,-0.711741635
6064,9,0.194204087,-0.711741635
6065,9,0.194204087,-0.711741635
6066,9,0.194204087,-0.711741635
6067,9,0.194204087,-0.711741635
6068,8,0.172625855,-0.762894157
6069,8,0.172625855,-0.762894157
6070,7,0.151047623,-0.820886105
6071,7,0.151047623,-0.820886105
6072,7,0.151047623,-0.820886105
6073,7,0.151047623,-0.820886105
6074,7,0.151047623,-0.820886105
6075,7,0.151047623,-0.820886105
6076,6,0.129469391,-0.887832895
6077,5,0.107891159,-0.967014142
6078,5,0.107891159,-0.967014142
6079,5,0.107891159,-0.967014142
6080,5,0.107891159,-0.967014142
6081,5,0.107891159,-0.967014142
6082,5,0.107891159,-0.967014142
6083,5,0.107891159,-0.967014142
6084,5,0.107891159,-0.967014142
6085,5,0.107891159,-0.967014142
6086,5,0.107891159,-0.967014142
6087,5,0.107891159,-0.967014142
6088,5,0.107891159,-0.967014142
6089,5,0.107891159,-0.967014142
6090,5,0.107891159,-0.967014142
6091,5,0.107891159,-0.967014142
6092,5,0.107891159,-0.967014142
6093,5,0.107891159,-0.967014142
6094,5,0.107891159,-0.967014142
6095,5,0.107891159,-0.967014142
6096,5,0.107891159,-0.967014142
6097,5,0.107891159,-0.967014142
6098,6,0.129469391,-0.887832895
6099,6,0.129469391,-0.887832895
6100,6,0.129469391,-0.887832895
6101,7,0.151047623,-0.820886105
6102,7,0.151047623,-0.820886105
6103,7,0.151047623,-0.820886105
6104,7,0.151047623,-0.820886105
6105,7,0.151047623,-0.820886105
6106,7,0.151047623,-0.820886105
6107,7,0.151047623,-0.820886105
6108,7,0.151047623,-0.820886105
6109,7,0.151047623,-0.820886105
6110,7,0.151047623,-0.820886105
6111,7,0.151047623,-0.820886105
6112,7,0.151047623,-0.820886105
6113,7,0.151047623,-0.820886105
6114,7,0.151047623,-0.820886105
6115,7,0.151047623,-0.820886105
6116,7,0.151047623,-0.820886105
6117,7,0.151047623,-0.820886105
6118,7,0.151047623,-0.820886105
6119,7,0.151047623,-0.820886105
6120,7,0.151047623,-0.820886105
6121,7,0.151047623,-0.820886105
6122,7,0.151047623,-0.820886105
6123,7,0.151047623,-0.820886105
6124,7,0.151047623,-0.820886105
6125,7,0.151047623,-0.820886105
6126,8,0.172625855,-0.762894157
6127,8,0.172625855,-0.762894157
6128,8,0.172625855,-0.762894157
6129,8,0.172625855,-0.762894157
6130,8,0.172625855,-0.762894157
6131,8,0.172625855,-0.762894157
6132,8,0.172625855,-0.762894157
6133,8,0.172625855,-0.762894157
6134,8,0.172625855,-0.762894157
6135,8,0.172625855,-0.762894157
6136,8,0.172625855,-0.762894157
6137,8,0.172625855,-0.762894157
6138,8,0.172625855,-0.762894157
6139,8,0.172625855,-0.762894157
6140,8,0.172625855,-0.762894157
6141,8,0.172625855,-0.762894157
6142,8,0.172625855,-0.762894157
6143,8,0.172625855,-0.762894157
6144,8,0.172625855,-0.762894157
6145,8,0.172625855,-0.762894157
6146,8,0.172625855,-0.762894157
6147,8,0.172625855,-0.762894157
6148,8,0.172625855,-0.762894157
6149,8,0.172625855,-0.762894157
6150,8,0.172625855,-0.762894157
6151,8,0.172625855,-0.762894157
6152,8,0.172625855,-0.762894157
6153,8,0.172625855,-0.762894157
6154,8,0.172625855,-0.762894157
6155,8,0.172625855,-0.762894157
6156,8,0.172625855,-0.762894157
6157,8,0.172625855,-0.762894157
6158,8,0.172625855,-0.762894157
6159,8,0.172625855,-0.762894157
6160,8,0.172625855,-0.762894157
6161,8,0.172625855,-0.762894157
6162,8,0.172625855,-0.762894157
6163,8,0.172625855,-0.762894157
6164,8,0.172625855,-0.762894157
6165,8,0.172625855,-0.762894157
6166,8,0.172625855,-0.762894157
6167,8,0.172625855,-0.762894157
6168,9,0.194204087,-0.711741635
6169,9,0.194204087,-0.711741635
6170,9,0.194204087,-0.711741635
6171,10,0.215782319,-0.665984144
6172,10,0.215782319,-0.665984144
6173,10,0.215782319,-0.665984144
6174,10,0.215782319,-0.665984144
6175,10,0.215782319,-0.665984144
6176,10,0.215782319,-0.665984144
6177,10,0.215782319,-0.665984144
6178,10,0.215782319,-0.665984144
6179,11,0.237360551,-0.624591459
6180,11,0.237360551,-0.624591459
6181,11,0.237360551,-0.624591459
6182,12,0.258938783,-0.586802897
6183,11,0.237360551,-0.624591459
6184,11,0.237360551,-0.624591459
6185,11,0.237360551,-0.624591459
6186,11,0.237360551,-0.624591459
6187,11,0.237360551,-0.624591459
6188,11,0.237360551,-0.624591459
6189,10,0.215782319,-0.665984144
6190,10,0.215782319,-0.665984144
6191,10,0.215782319,-0.665984144
6192,8,0.172625855,-0.762894157
6193,8,0.172625855,-0.762894157
6194,8,0.172625855,-0.762894157
6195,7,0.151047623,-0.820886105
6196,7,0.151047623,-0.820886105
6197,7,0.151047623,-0.820886105
6198,7,0.151047623,-0.820886105
6199,7,0.151047623,-0.820886105
6200,7,0.151047623,-0.820886105
6201,7,0.151047623,-0.820886105
6202,7,0.151047623,-0.820886105
6203,7,0.151047623,-0.820886105
6204,7,0.151047623,-0.820886105
6205,7,0.151047623,-0.820886105
6206,7,0.151047623,-0.820886105
6207,7,0.151047623,-0.820886105
6208,7,0.151047623,-0.820886105
6209,7,0.151047623,-0.820886105
6210,7,0.151047623,-0.820886105
6211,7,0.151047623,-0.820886105
6212,7,0.151047623,-0.820886105
6213,7,0.151047623,-0.820886105
6214,7,0.151047623,-0.820886105
6215,7,0.151047623,-0.820886105
6216,7,0.151047623,-0.820886105
6217,7,0.151047623,-0.820886105
6218,7,0.151047623,-0.820886105
6219,7,0.151047623,-0.820886105
6220,7,0.151047623,-0.820886105
6221,7,0.151047623,-0.820886105
6222,7,0.151047623,-0.820886105
6223,7,0.151047623,-0.820886105
6224,7,0.151047623,-0.820886105
6225,7,0.151047623,-0.820886105
6226,7,0.151047623,-0.820886105
6227,7,0.151047623,-0.820886105
6228,7,0.151047623,-0.820886105
6229,7,0.151047623,-0.820886105
6230,7,0.151047623,-0.820886105
6231,7,0.151047623,-0.820886105
6232,8,0.172625855,-0.762894157
6233,8,0.172625855,-0.762894157
6234,8,0.172625855,-0.762894157
6235,8,0.172625855,-0.762894157
6236,8,0.172625855,-0.762894157
6237,8,0.172625855,-0.762894157
6238,8,0.172625855,-0.762894157
6239,8,0.172625855,-0.762894157
6240,8,0.172625855,-0.762894157
6241,8,0.172625855,-0.762894157
6242,8,0.172625855,-0.762894157
6243,8,0.172625855,-0.762894157
6244,9,0.194204087,-0.711741635
6245,9,0.194204087,-0.711741635
6246,9,0.194204087,-0.711741635
6247,8,0.172625855,-0.762894157
6248,8,0.172625855,-0.762894157
6249,8,0.172625855,-0.762894157
6250,8,0.172625855,-0.762894157
6251,8,0.172625855,-0.762894157
6252,8,0.172625855,-0.762894157
6253,8,0.172625855,-0.762894157
6254,8,0.172625855,-0.762894157
6255,8,0.172625855,-0.762894157
6256,8,0.172625855,-0.762894157
6257,8,0.172625855,-0.762894157
6258,9,0.194204087,-0.711741635
6259,9,0.194204087,-0.711741635
6260,9,0.194204087,-0.711741635
6261,9,0.194204087,-0.711741635
6262,9,0.194204087,-0.711741635
6263,9,0.194204087,-0.711741635
6264,10,0.215782319,-0.665984144
6265,10,0.215782319,-0.665984144
6266,10,0.215782319,-0.665984144
6267,10,0.215782319,-0.665984144
6268,10,0.215782319,-0.665984144
6269,10,0.215782319,-0.665984144
6270,10,0.215782319,-0.665984144
6271,10,0.215782319,-0.665984144
6272,9,0.194204087,-0.711741635
6273,9,0.194204087,-0.711741635
6274,9,0.194204087,-0.711741635
6275,10,0.215782319,-0.665984144
6276,10,0.215782319,-0.665984144
6277,10,0.215782319,-0.665984144
6278,10,0.215782319,-0.665984144
6279,10,0.215782319,-0.665984144
6280,10,0.215782319,-0.665984144
6281,10,0.215782319,-0.665984144
6282,10,0.215782319,-0.665984144
6283,10,0.215782319,-0.665984144
6284,10,0.215782319,-0.665984144
6285,10,0.215782319,-0.665984144
6286,10,0.215782319,-0.665984144
6287,10,0.215782319,-0.665984144
6288,10,0.215782319,-0.665984144
6289,10,0.215782319,-0.665984144
6290,10,0.215782319,-0.665984144
6291,10,0.215782319,-0.665984144
6292,10,0.215782319,-0.665984144
6293,10,0.215782319,-0.665984144
6294,10,0.215782319,-0.665984144
6295,10,0.215782319,-0.665984144
6296,10,0.215782319,-0.665984144
6297,10,0.215782319,-0.665984144
6298,10,0.215782319,-0.665984144
6299,10,0.215782319,-0.665984144
6300,10,0.215782319,-0.665984144
6301,10,0.215782319,-0.665984144
6302,10,0.215782319,-0.665984144
6303,10,0.215782319,-0.665984144
6304,10,0.215782319,-0.665984144
6305,10,0.215782319,-0.665984144
6306,10,0.215782319,-0.665984144
6307,10,0.215782319,-0.665984144
6308,10,0.215782319,-0.665984144
6309,10,0.215782319,-0.665984144
6310,10,0.215782319,-0.665984144
6311,10,0.215782319,-0.665984144
6312,10,0.215782319,-0.665984144
6313,10,0.215782319,-0.665984144
6314,9,0.194204087,-0.711741635
6315,9,0.194204087,-0.711741635
6316,9,0.194204087,-0.711741635
6317,8,0.172625855,-0.762894157
6318,8,0.172625855,-0.762894157
6319,8,0.172625855,-0.762894157
6320,8,0.172625855,-0.762894157
6321,8,0.172625855,-0.762894157
6322,9,0.194204087,-0.711741635
6323,9,0.194204087,-0.711741635
6324,9,0.194204087,-0.711741635
6325,8,0.172625855,-0.762894157
6326,8,0.172625855,-0.762894157
6327,8,0.172625855,-0.762894157
6328,7,0.151047623,-0.820886105
6329,8,0.172625855,-0.762894157
6330,8,0.172625855,-0.762894157
6331,8,0.172625855,-0.762894157
6332,8,0.172625855,-0.762894157
6333,8,0.172625855,-0.762894157
6334,8,0.172625855,-0.762894157
6335,9,0.194204087,-0.711741635
6336,10,0.215782319,-0.665984144
6337,10,0.215782319,-0.665984144
6338,10,0.215782319,-0.665984144
6339,11,0.237360551,-0.624591459
6340,11,0.237360551,-0.624591459
6341,11,0.237360551,-0.624591459
6342,11,0.237360551,-0.624591459
6343,11,0.237360551,-0.624591459
6344,11,0.237360551,-0.624591459
6345,11,0.237360551,-0.624591459
6346,12,0.258938783,-0.586802897
6347,12,0.258938783,-0.586802897
6348,12,0.258938783,-0.586802897
6349,12,0.258938783,-0.586802897
6350,12,0.258938783,-0.586802897
6351,12,0.258938783,-0.586802897
6352,13,0.280517014,-0.552040793
6353,13,0.280517014,-0.552040793
6354,14,0.302095246,-0.519856109
6355,14,0.302095246,-0.519856109
6356,14,0.302095246,-0.519856109
6357,14,0.302095246,-0.519856109
6358,14,0.302095246,-0.519856109
6359,14,0.302095246,-0.519856109
6360,14,0.302095246,-0.519856109
6361,14,0.302095246,-0.519856109
6362,14,0.302095246,-0.519856109
6363,14,0.302095246,-0.519856109
6364,14,0.302095246,-0.519856109
6365,14,0.302095246,-0.519856109
6366,14,0.302095246,-0.519856109
6367,14,0.302095246,-0.519856109
6368,14,0.302095246,-0.519856109
6369,14,0.302095246,-0.519856109
6370,14,0.302095246,-0.519856109
6371,14,0.302095246,-0.519856109
6372,14,0.302095246,-0.519856109
6373,14,0.302095246,-0.519856109
6374,14,0.302095246,-0.519856109
6375,14,0.302095246,-0.519856109
6376,14,0.302095246,-0.519856109
6377,14,0.302095246,-0.519856109
6378,13,0.280517014,-0.552040793
6379,13,0.280517014,-0.552040793
6380,15,0.323673478,-0.489892885
6381,15,0.323673478,-0.489892885
6382,15,0.323673478,-0.489892885
6383,15,0.323673478,-0.489892885
6384,15,0.323673478,-0.489892885
6385,15,0.323673478,-0.489892885
6386,15,0.323673478,-0.489892885
6387,15,0.323673478,-0.489892885
6388,15,0.323673478,-0.489892885
6389,15,0.323673478,-0.489892885
6390,13,0.280517014,-0.552040793
6391,13,0.280517014,-0.552040793
6392,13,0.280517014,-0.552040793
6393,13,0.280517014,-0.552040793
6394,13,0.280517014,-0.552040793
6395,13,0.280517014,-0.552040793
6396,13,0.280517014,-0.552040793
6397,13,0.280517014,-0.552040793
6398,13,0.280517014,-0.552040793
6399,13,0.280517014,-0.552040793
6400,13,0.280517014,-0.552040793
6401,14,0.302095246,-0.519856109
6402,14,0.302095246,-0.519856109
6403,14,0.302095246,-0.519856109
6404,13,0.280517014,-0.552040793
6405,13,0.280517014,-0.552040793
6406,13,0.280517014,-0.552040793
6407,13,0.280517014,-0.552040793
6408,13,0.280517014,-0.552040793
6409,14,0.302095246,-0.519856109
6410,13,0.280517014,-0.552040793
6411,13,0.280517014,-0.552040793
6412,13,0.280517014,-0.552040793
6413,13,0.280517014,-0.552040793
6414,13,0.280517014,-0.552040793
6415,13,0.280517014,-0.552040793
6416,13,0.280517014,-0.552040793
6417,14,0.302095246,-0.519856109
6418,14,0.302095246,-0.519856109
6419,14,0.302095246,-0.519856109
6420,14,0.302095246,-0.519856109
6421,13,0.280517014,-0.552040793
6422,13,0.280517014,-0.552040793
6423,13,0.280517014,-0.552040793
6424,13,0.280517014,-0.552040793
6425,13,0.280517014,-0.552040793
6426,13,0.280517014,-0.552040793
6427,13,0.280517014,-0.552040793
6428,13,0.280517014,-0.552040793
6429,13,0.280517014,-0.552040793
6430,13,0.280517014,-0.552040793
6431,13,0.280517014,-0.552040793
6432,13,0.280517014,-0.552040793
6433,13,0.280517014,-0.552040793
6434,13,0.280517014,-0.552040793
6435,13,0.280517014,-0.552040793
6436,13,0.280517014,-0.552040793
6437,13,0.280517014,-0.552040793
6438,13,0.280517014,-0.552040793
6439,13,0.280517014,-0.552040793
6440,13,0.280517014,-0.552040793
6441,13,0.280517014,-0.552040793
6442,13,0.280517014,-0.552040793
6443,13,0.280517014,-0.552040793
6444,13,0.280517014,-0.552040793
6445,13,0.280517014,-0.552040793
6446,13,0.280517014,-0.552040793
6447,13,0.280517014,-0.552040793
6448,13,0.280517014,-0.552040793
6449,13,0.280517014,-0.552040793
6450,13,0.280517014,-0.552040793
6451,13,0.280517014,-0.552040793
6452,14,0.302095246,-0.519856109
6453,14,0.302095246,-0.519856109
6454,14,0.302095246,-0.519856109
6455,14,0.302095246,-0.519856109
6456,14,0.302095246,-0.519856109
6457,14,0.302095246,-0.519856109
6458,14,0.302095246,-0.519856109
6459,14,0.302095246,-0.519856109
6460,14,0.302095246,-0.519856109
6461,14,0.302095246,-0.519856109
6462,14,0.302095246,-0.519856109
6463,14,0.302095246,-0.519856109
