pointer,NC_033818.1
5361,62.0
5362,62.0
5363,62.0
5364,61.0
5365,62.0
5366,63.0
5367,62.0
5368,62.0
5369,62.0
5370,61.0
5371,60.0
5372,60.0
5373,59.0
5374,59.0
5375,59.0
5376,57.99999999999999
5377,59.0
5378,59.0
5379,60.0
5380,60.0
5381,60.0
5382,59.0
5383,59.0
5384,57.99999999999999
5385,57.99999999999999
5386,59.0
5387,59.0
5388,57.99999999999999
5389,59.0
5390,59.0
5391,59.0
5392,57.99999999999999
5393,57.99999999999999
5394,56.99999999999999
5395,56.99999999999999
5396,56.99999999999999
5397,56.00000000000001
5398,56.00000000000001
5399,56.00000000000001
5400,55.00000000000001
5401,55.00000000000001
5402,54.0
5403,55.00000000000001
5404,56.00000000000001
5405,55.00000000000001
5406,54.0
5407,54.0
5408,54.0
5409,53.0
5410,54.0
5411,53.0
5412,54.0
5413,55.00000000000001
5414,55.00000000000001
5415,55.00000000000001
5416,54.0
5417,53.0
5418,52.0
5419,51.0
5420,51.0
5421,52.0
5422,53.0
5423,53.0
5424,53.0
5425,54.0
5426,54.0
5427,53.0
5428,54.0
5429,54.0
5430,54.0
5431,55.00000000000001
5432,56.00000000000001
5433,56.00000000000001
5434,56.99999999999999
5435,56.99999999999999
5436,56.00000000000001
5437,55.00000000000001
5438,54.0
5439,53.0
5440,52.0
5441,52.0
5442,52.0
5443,51.0
5444,52.0
5445,52.0
5446,53.0
5447,53.0
5448,53.0
5449,53.0
5450,54.0
5451,55.00000000000001
5452,56.00000000000001
5453,56.99999999999999
5454,56.99999999999999
5455,57.99999999999999
5456,57.99999999999999
5457,56.99999999999999
5458,56.99999999999999
5459,56.99999999999999
5460,56.00000000000001
5461,56.99999999999999
5462,57.99999999999999
5463,57.99999999999999
5464,59.0
5465,59.0
5466,59.0
5467,60.0
5468,60.0
5469,60.0
5470,61.0
5471,62.0
5472,62.0
5473,63.0
5474,62.0
5475,63.0
5476,63.0
5477,63.0
5478,62.0
5479,62.0
5480,62.0
5481,62.0
5482,63.0
5483,63.0
5484,63.0
5485,63.0
5486,62.0
5487,62.0
5488,62.0
5489,61.0
5490,60.0
5491,60.0
5492,60.0
5493,59.0
5494,59.0
5495,59.0
5496,57.99999999999999
5497,57.99999999999999
5498,57.99999999999999
5499,57.99999999999999
5500,59.0
5501,60.0
5502,60.0
5503,60.0
5504,60.0
5505,60.0
5506,61.0
5507,61.0
5508,61.0
5509,62.0
5510,62.0
5511,62.0
5512,61.0
5513,61.0
5514,61.0
5515,61.0
5516,61.0
5517,62.0
5518,63.0
5519,64.0
5520,63.0
5521,63.0
5522,62.0
5523,61.0
5524,62.0
5525,62.0
5526,61.0
5527,62.0
5528,61.0
5529,60.0
5530,60.0
5531,60.0
5532,59.0
5533,60.0
5534,59.0
5535,59.0
5536,60.0
5537,61.0
5538,61.0
5539,62.0
5540,63.0
5541,62.0
5542,63.0
5543,64.0
5544,63.0
5545,64.0
5546,64.0
5547,63.0
5548,63.0
5549,64.0
5550,63.0
5551,63.0
5552,63.0
5553,63.0
5554,63.0
5555,63.0
5556,62.0
5557,62.0
5558,62.0
5559,61.0
5560,61.0
5561,61.0
5562,60.0
5563,60.0
5564,60.0
5565,59.0
5566,59.0
5567,59.0
5568,57.99999999999999
5569,56.99999999999999
5570,56.00000000000001
5571,55.00000000000001
5572,55.00000000000001
5573,54.0
5574,54.0
5575,53.0
5576,53.0
5577,53.0
5578,54.0
5579,54.0
5580,53.0
5581,52.0
5582,52.0
5583,52.0
5584,53.0
5585,53.0
5586,53.0
5587,52.0
5588,52.0
5589,52.0
5590,53.0
5591,53.0
5592,53.0
5593,53.0
5594,54.0
5595,53.0
5596,54.0
5597,55.00000000000001
5598,55.00000000000001
5599,54.0
5600,54.0
5601,54.0
5602,55.00000000000001
5603,55.00000000000001
5604,55.00000000000001
5605,56.00000000000001
5606,56.00000000000001
5607,55.00000000000001
5608,55.00000000000001
5609,55.00000000000001
5610,54.0
5611,54.0
5612,55.00000000000001
5613,55.00000000000001
5614,55.00000000000001
5615,54.0
5616,54.0
5617,54.0
5618,53.0
5619,53.0
5620,54.0
5621,54.0
5622,54.0
5623,54.0
5624,53.0
5625,53.0
5626,54.0
5627,54.0
5628,54.0
5629,55.00000000000001
5630,55.00000000000001
5631,54.0
5632,55.00000000000001
5633,54.0
5634,54.0
5635,54.0
5636,54.0
5637,53.0
5638,54.0
5639,54.0
5640,53.0
5641,53.0
5642,52.0
5643,52.0
5644,53.0
5645,53.0
5646,52.0
5647,53.0
5648,53.0
5649,52.0
5650,53.0
5651,53.0
5652,52.0
5653,51.0
5654,50.0
5655,50.0
5656,50.0
5657,51.0
5658,51.0
5659,52.0
5660,53.0
5661,52.0
5662,53.0
5663,53.0
5664,53.0
5665,54.0
5666,54.0
5667,54.0
5668,55.00000000000001
5669,56.00000000000001
5670,56.00000000000001
5671,56.00000000000001
5672,56.00000000000001
5673,56.99999999999999
5674,57.99999999999999
5675,57.99999999999999
5676,59.0
5677,59.0
5678,59.0
5679,59.0
5680,59.0
5681,60.0
5682,60.0
5683,60.0
5684,60.0
5685,60.0
5686,61.0
5687,61.0
5688,61.0
5689,61.0
5690,61.0
5691,61.0
5692,61.0
5693,61.0
5694,60.0
5695,61.0
5696,60.0
5697,59.0
5698,60.0
5699,60.0
5700,60.0
5701,60.0
5702,60.0
5703,59.0
5704,59.0
5705,59.0
5706,57.99999999999999
5707,59.0
5708,59.0
5709,57.99999999999999
5710,57.99999999999999
5711,57.99999999999999
5712,56.99999999999999
5713,56.99999999999999
5714,56.99999999999999
5715,57.99999999999999
5716,59.0
5717,59.0
5718,59.0
5719,59.0
5720,59.0
5721,57.99999999999999
5722,59.0
5723,60.0
5724,60.0
5725,60.0
5726,59.0
5727,59.0
5728,60.0
5729,60.0
5730,59.0
5731,60.0
5732,60.0
5733,60.0
5734,60.0
5735,59.0
5736,57.99999999999999
5737,59.0
5738,59.0
5739,57.99999999999999
5740,57.99999999999999
5741,59.0
5742,59.0
5743,59.0
5744,59.0
5745,57.99999999999999
5746,57.99999999999999
5747,56.99999999999999
5748,57.99999999999999
5749,59.0
5750,59.0
5751,57.99999999999999
5752,59.0
5753,59.0
5754,59.0
5755,59.0
5756,60.0
5757,60.0
5758,61.0
5759,61.0
5760,60.0
5761,61.0
5762,61.0
5763,60.0
5764,59.0
5765,59.0
5766,57.99999999999999
5767,57.99999999999999
5768,57.99999999999999
5769,56.99999999999999
5770,56.99999999999999
5771,57.99999999999999
5772,56.99999999999999
5773,56.00000000000001
5774,55.00000000000001
5775,55.00000000000001
5776,54.0
5777,53.0
5778,53.0
5779,52.0
5780,52.0
5781,52.0
5782,51.0
5783,50.0
5784,49.0
5785,50.0
5786,50.0
5787,51.0
5788,52.0
5789,53.0
5790,53.0
5791,52.0
5792,52.0
5793,52.0
5794,53.0
5795,53.0
5796,53.0
5797,54.0
5798,54.0
5799,54.0
5800,53.0
5801,53.0
5802,52.0
5803,53.0
5804,53.0
5805,52.0
5806,53.0
5807,53.0
5808,52.0
5809,53.0
5810,54.0
5811,54.0
5812,55.00000000000001
5813,54.0
5814,53.0
5815,52.0
5816,51.0
5817,50.0
5818,50.0
5819,50.0
5820,50.0
5821,51.0
5822,50.0
5823,49.0
5824,49.0
5825,49.0
5826,49.0
5827,49.0
5828,49.0
5829,48.0
5830,49.0
5831,49.0
5832,49.0
5833,49.0
5834,49.0
5835,49.0
5836,50.0
5837,49.0
5838,48.0
5839,49.0
5840,50.0
5841,49.0
5842,50.0
5843,50.0
5844,49.0
5845,50.0
5846,50.0
5847,50.0
5848,49.0
5849,49.0
5850,48.0
5851,49.0
5852,49.0
5853,49.0
5854,50.0
5855,50.0
5856,49.0
5857,48.0
5858,48.0
5859,47.0
5860,47.0
5861,46.0
5862,46.0
5863,47.0
5864,48.0
5865,47.0
5866,48.0
5867,48.0
5868,48.0
5869,48.0
5870,48.0
5871,47.0
5872,48.0
5873,49.0
5874,49.0
5875,49.0
5876,49.0
5877,49.0
5878,48.0
5879,48.0
5880,49.0
5881,48.0
5882,48.0
5883,49.0
5884,50.0
5885,50.0
5886,50.0
5887,49.0
5888,49.0
5889,48.0
5890,48.0
5891,49.0
5892,49.0
5893,50.0
5894,50.0
5895,49.0
5896,49.0
5897,49.0
5898,48.0
5899,49.0
5900,50.0
5901,49.0
5902,50.0
5903,49.0
5904,48.0
5905,48.0
5906,48.0
5907,47.0
5908,47.0
5909,46.0
5910,45.0
5911,46.0
5912,46.0
5913,47.0
5914,48.0
5915,49.0
5916,49.0
5917,50.0
5918,51.0
5919,50.0
5920,50.0
5921,49.0
5922,49.0
5923,49.0
5924,49.0
5925,48.0
5926,49.0
5927,49.0
5928,49.0
5929,50.0
5930,50.0
5931,49.0
5932,49.0
5933,49.0
5934,49.0
5935,50.0
5936,50.0
5937,51.0
5938,52.0
5939,52.0
5940,52.0
5941,53.0
5942,52.0
5943,52.0
5944,53.0
5945,53.0
5946,54.0
5947,55.00000000000001
5948,56.00000000000001
5949,56.00000000000001
5950,56.00000000000001
5951,55.00000000000001
5952,54.0
5953,55.00000000000001
5954,55.00000000000001
5955,54.0
5956,54.0
5957,55.00000000000001
5958,54.0
5959,55.00000000000001
5960,56.00000000000001
5961,56.00000000000001
5962,56.00000000000001
5963,56.00000000000001
5964,55.00000000000001
5965,56.00000000000001
5966,56.00000000000001
5967,55.00000000000001
5968,55.00000000000001
5969,56.00000000000001
5970,56.00000000000001
5971,56.00000000000001
5972,56.00000000000001
5973,56.00000000000001
5974,56.99999999999999
5975,57.99999999999999
5976,59.0
5977,60.0
5978,61.0
5979,61.0
5980,61.0
5981,61.0
5982,61.0
5983,61.0
5984,61.0
5985,61.0
5986,61.0
5987,62.0
5988,61.0
5989,62.0
5990,62.0
5991,61.0
5992,62.0
5993,62.0
5994,62.0
5995,62.0
5996,62.0
5997,61.0
5998,62.0
5999,61.0
6000,60.0
6001,61.0
6002,61.0
6003,61.0
6004,61.0
6005,61.0
6006,61.0
6007,62.0
6008,63.0
6009,64.0
6010,65.0
6011,65.0
6012,64.0
6013,64.0
6014,64.0
6015,63.0
6016,64.0
6017,63.0
6018,62.0
6019,62.0
6020,61.0
6021,61.0
6022,62.0
6023,63.0
6024,63.0
6025,64.0
6026,64.0
6027,63.0
6028,63.0
6029,63.0
6030,63.0
6031,63.0
6032,62.0
6033,62.0
6034,63.0
6035,63.0
6036,62.0
6037,62.0
6038,62.0
6039,61.0
6040,61.0
6041,61.0
6042,61.0
6043,61.0
6044,60.0
6045,59.0
6046,59.0
6047,59.0
6048,57.99999999999999
6049,57.99999999999999
6050,59.0
6051,59.0
6052,60.0
6053,59.0
6054,59.0
6055,60.0
6056,61.0
6057,60.0
6058,61.0
6059,61.0
6060,61.0
6061,62.0
6062,62.0
6063,62.0
6064,62.0
6065,61.0
6066,61.0
6067,62.0
6068,62.0
6069,61.0
6070,62.0
6071,63.0
6072,63.0
6073,63.0
6074,63.0
6075,62.0
6076,62.0
6077,61.0
6078,60.0
6079,60.0
6080,59.0
6081,59.0
6082,60.0
6083,60.0
6084,59.0
6085,59.0
6086,59.0
6087,59.0
6088,60.0
6089,59.0
6090,57.99999999999999
6091,59.0
6092,57.99999999999999
6093,56.99999999999999
6094,56.00000000000001
6095,56.00000000000001
6096,56.00000000000001
6097,56.00000000000001
6098,56.00000000000001
6099,56.00000000000001
6100,56.00000000000001
6101,56.00000000000001
6102,55.00000000000001
6103,55.00000000000001
6104,55.00000000000001
6105,55.00000000000001
6106,54.0
6107,53.0
6108,53.0
6109,53.0
6110,53.0
6111,53.0
6112,54.0
6113,54.0
6114,53.0
6115,54.0
6116,54.0
6117,54.0
6118,54.0
6119,54.0
6120,54.0
6121,54.0
6122,54.0
6123,53.0
6124,53.0
6125,53.0
6126,52.0
6127,52.0
6128,52.0
6129,52.0
6130,52.0
6131,53.0
6132,53.0
6133,54.0
6134,54.0
6135,54.0
6136,55.00000000000001
6137,54.0
6138,54.0
6139,55.00000000000001
6140,55.00000000000001
6141,54.0
6142,54.0
6143,53.0
6144,53.0
6145,54.0
6146,54.0
6147,54.0
6148,55.00000000000001
6149,55.00000000000001
6150,54.0
6151,55.00000000000001
6152,55.00000000000001
6153,55.00000000000001
6154,55.00000000000001
6155,55.00000000000001
6156,54.0
6157,55.00000000000001
6158,54.0
6159,54.0
6160,54.0
6161,53.0
6162,52.0
6163,52.0
6164,53.0
6165,54.0
6166,53.0
6167,53.0
6168,52.0
6169,52.0
6170,52.0
6171,51.0
6172,50.0
6173,50.0
6174,49.0
6175,49.0
6176,48.0
6177,49.0
6178,50.0
6179,51.0
6180,51.0
6181,51.0
6182,50.0
6183,50.0
6184,51.0
6185,51.0
6186,50.0
6187,50.0
6188,49.0
6189,49.0
6190,50.0
6191,50.0
6192,50.0
6193,50.0
6194,50.0
6195,50.0
6196,51.0
6197,52.0
6198,52.0
6199,53.0
6200,53.0
6201,53.0
6202,54.0
6203,55.00000000000001
6204,55.00000000000001
6205,55.00000000000001
6206,55.00000000000001
6207,55.00000000000001
6208,55.00000000000001
6209,54.0
6210,53.0
6211,53.0
6212,53.0
6213,53.0
6214,54.0
6215,53.0
6216,52.0
6217,52.0
6218,52.0
6219,52.0
6220,53.0
6221,53.0
6222,52.0
6223,53.0
6224,53.0
6225,52.0
6226,53.0
6227,53.0
6228,52.0
6229,51.0
6230,51.0
6231,50.0
6232,51.0
6233,51.0
6234,50.0
6235,49.0
6236,49.0
6237,49.0
6238,49.0
6239,49.0
6240,49.0
6241,50.0
6242,50.0
6243,51.0
6244,52.0
6245,51.0
6246,50.0
6247,50.0
6248,50.0
6249,50.0
6250,51.0
6251,51.0
6252,50.0
6253,51.0
6254,51.0
6255,50.0
6256,51.0
6257,50.0
6258,50.0
6259,50.0
6260,50.0
6261,50.0
6262,51.0
6263,51.0
6264,50.0
6265,50.0
6266,51.0
6267,51.0
6268,52.0
6269,52.0
6270,52.0
6271,53.0
6272,54.0
6273,53.0
6274,54.0
6275,54.0
6276,55.00000000000001
6277,54.0
6278,54.0
6279,54.0
6280,55.00000000000001
6281,56.00000000000001
6282,56.00000000000001
6283,56.00000000000001
6284,56.00000000000001
6285,56.00000000000001
6286,56.99999999999999
6287,56.00000000000001
6288,56.00000000000001
6289,56.00000000000001
6290,56.00000000000001
6291,56.00000000000001
6292,56.99999999999999
6293,57.99999999999999
6294,59.0
6295,60.0
6296,60.0
6297,59.0
6298,57.99999999999999
6299,56.99999999999999
6300,56.99999999999999
6301,56.00000000000001
6302,56.00000000000001
6303,56.00000000000001
6304,56.99999999999999
6305,57.99999999999999
6306,59.0
6307,60.0
6308,59.0
6309,59.0
6310,59.0
6311,59.0
6312,59.0
6313,59.0
6314,59.0
6315,60.0
6316,61.0
6317,61.0
6318,62.0
6319,63.0
6320,63.0
6321,64.0
6322,65.0
6323,64.0
6324,65.0
6325,65.0
6326,65.0
6327,65.0
6328,66.0
6329,66.0
6330,65.0
6331,66.0
6332,66.0
6333,65.0
6334,65.0
6335,65.0
6336,65.0
6337,66.0
6338,66.0
6339,66.0
6340,66.0
6341,66.0
6342,67.0
6343,66.0
6344,66.0
6345,66.0
6346,67.0
6347,67.0
6348,66.0
6349,65.0
6350,65.0
6351,64.0
6352,64.0
6353,64.0
6354,64.0
6355,65.0
6356,64.0
6357,64.0
6358,64.0
6359,64.0
6360,63.0
6361,64.0
6362,64.0
6363,63.0
6364,64.0
6365,64.0
6366,63.0
6367,63.0
6368,62.0
6369,62.0
6370,62.0
6371,61.0
6372,61.0
6373,61.0
6374,60.0
6375,60.0
6376,60.0
6377,61.0
6378,60.0
6379,60.0
6380,60.0
6381,60.0
6382,61.0
6383,61.0
6384,60.0
6385,60.0
6386,60.0
6387,60.0
6388,60.0
6389,60.0
6390,59.0
6391,59.0
6392,57.99999999999999
6393,56.99999999999999
6394,56.00000000000001
6395,56.00000000000001
6396,55.00000000000001
6397,56.00000000000001
6398,56.99999999999999
6399,56.99999999999999
6400,57.99999999999999
6401,57.99999999999999
6402,57.99999999999999
6403,57.99999999999999
6404,57.99999999999999
6405,56.99999999999999
6406,56.00000000000001
6407,56.00000000000001
6408,56.00000000000001
6409,56.99999999999999
6410,57.99999999999999
6411,57.99999999999999
6412,57.99999999999999
6413,57.99999999999999
6414,56.99999999999999
6415,56.99999999999999
6416,56.99999999999999
6417,56.99999999999999
6418,56.99999999999999
6419,56.00000000000001
6420,55.00000000000001
6421,54.0
6422,54.0
6423,55.00000000000001
6424,55.00000000000001
6425,55.00000000000001
6426,55.00000000000001
6427,56.00000000000001
6428,56.00000000000001
6429,56.00000000000001
6430,56.00000000000001
6431,55.00000000000001
6432,55.00000000000001
6433,55.00000000000001
6434,55.00000000000001
6435,55.00000000000001
6436,54.0
6437,54.0
6438,54.0
6439,54.0
6440,54.0
6441,53.0
6442,53.0
6443,53.0
6444,52.0
6445,53.0
6446,52.0
6447,51.0
6448,52.0
6449,53.0
6450,53.0
6451,53.0
6452,54.0
6453,53.0
6454,53.0
6455,52.0
6456,53.0
6457,54.0
6458,55.00000000000001
6459,54.0
6460,55.00000000000001
6461,55.00000000000001
6462,54.0
6463,55.00000000000001
6464,54.0
6465,53.0
6466,54.0
6467,54.0
6468,54.0
6469,54.0
6470,54.0
6471,54.0
6472,53.0
6473,54.0
6474,54.0
6475,55.00000000000001
6476,55.00000000000001
6477,54.0
6478,55.00000000000001
6479,54.0
6480,53.0
6481,52.0
6482,51.0
6483,50.0
6484,51.0
6485,50.0
6486,49.0
6487,50.0
6488,51.0
6489,52.0
6490,53.0
6491,53.0
6492,53.0
6493,54.0
6494,55.00000000000001
6495,54.0
6496,55.00000000000001
6497,54.0
6498,54.0
6499,55.00000000000001
6500,55.00000000000001
6501,56.00000000000001
6502,55.00000000000001
6503,55.00000000000001
6504,54.0
6505,55.00000000000001
6506,56.00000000000001
6507,55.00000000000001
6508,55.00000000000001
6509,55.00000000000001
6510,54.0
6511,54.0
6512,54.0
6513,54.0
6514,55.00000000000001
6515,54.0
6516,53.0
6517,54.0
6518,54.0
6519,54.0
6520,55.00000000000001
6521,56.00000000000001
6522,55.00000000000001
6523,54.0
6524,53.0
6525,53.0
6526,52.0
6527,52.0
6528,51.0
6529,52.0
6530,53.0
6531,53.0
6532,52.0
6533,53.0
6534,54.0
6535,55.00000000000001
6536,55.00000000000001
6537,54.0
6538,53.0
6539,53.0
6540,52.0
6541,53.0
6542,53.0
6543,53.0
6544,53.0
6545,52.0
6546,52.0
6547,52.0
6548,51.0
6549,51.0
6550,51.0
6551,51.0
6552,51.0
6553,52.0
6554,51.0
6555,52.0
6556,51.0
6557,51.0
6558,50.0
6559,50.0
6560,50.0
6561,49.0
6562,50.0
6563,50.0
6564,50.0
6565,50.0
6566,49.0
6567,49.0
6568,50.0
6569,50.0
6570,49.0
6571,50.0
6572,51.0
6573,51.0
6574,51.0
6575,51.0
6576,50.0
6577,51.0
6578,51.0
6579,51.0
6580,52.0
6581,53.0
6582,54.0
6583,55.00000000000001
6584,55.00000000000001
6585,55.00000000000001
6586,56.00000000000001
6587,55.00000000000001
6588,55.00000000000001
6589,55.00000000000001
6590,55.00000000000001
6591,54.0
6592,54.0
6593,53.0
6594,52.0
6595,53.0
6596,52.0
6597,52.0
6598,52.0
6599,52.0
6600,51.0
6601,50.0
6602,50.0
6603,49.0
6604,50.0
6605,50.0
6606,50.0
6607,50.0
6608,51.0
6609,50.0
6610,51.0
6611,51.0
6612,50.0
6613,50.0
6614,50.0
6615,50.0
6616,51.0
6617,51.0
6618,51.0
6619,52.0
6620,52.0
6621,51.0
6622,52.0
6623,52.0
6624,52.0
6625,53.0
6626,53.0
6627,52.0
6628,52.0
6629,52.0
6630,51.0
6631,52.0
6632,52.0
6633,51.0
6634,51.0
6635,51.0
6636,51.0
6637,52.0
6638,53.0
6639,53.0
6640,54.0
6641,54.0
6642,53.0
6643,54.0
6644,54.0
6645,54.0
6646,54.0
6647,55.00000000000001
6648,55.00000000000001
6649,55.00000000000001
6650,54.0
6651,54.0
6652,54.0
6653,54.0
6654,54.0
6655,54.0
6656,54.0
6657,54.0
6658,54.0
6659,54.0
6660,54.0
6661,55.00000000000001
6662,55.00000000000001
6663,54.0
6664,54.0
6665,55.00000000000001
6666,56.00000000000001
6667,56.00000000000001
6668,55.00000000000001
6669,55.00000000000001
6670,56.00000000000001
6671,55.00000000000001
6672,55.00000000000001
6673,55.00000000000001
6674,56.00000000000001
6675,56.00000000000001
6676,56.99999999999999
6677,56.99999999999999
6678,56.99999999999999
6679,57.99999999999999
6680,57.99999999999999
6681,57.99999999999999
6682,56.99999999999999
6683,56.00000000000001
6684,55.00000000000001
6685,56.00000000000001
6686,56.00000000000001
6687,56.00000000000001
6688,56.00000000000001
6689,55.00000000000001
6690,55.00000000000001
6691,56.00000000000001
6692,56.99999999999999
6693,56.99999999999999
6694,57.99999999999999
6695,57.99999999999999
6696,59.0
6697,60.0
6698,60.0
6699,59.0
6700,60.0
6701,61.0
6702,61.0
6703,62.0
6704,62.0
6705,62.0
6706,62.0
6707,63.0
6708,63.0
6709,64.0
6710,64.0
6711,63.0
6712,64.0
6713,64.0
6714,64.0
6715,64.0
6716,63.0
6717,62.0
6718,62.0
6719,62.0
6720,62.0
6721,62.0
6722,62.0
6723,62.0
6724,62.0
6725,62.0
6726,62.0
6727,62.0
6728,62.0
6729,61.0
6730,62.0
6731,61.0
6732,61.0
6733,61.0
6734,61.0
6735,61.0
6736,62.0
6737,62.0
6738,62.0
6739,61.0
6740,61.0
6741,60.0
6742,61.0
6743,61.0
6744,62.0
6745,63.0
6746,63.0
6747,62.0
6748,63.0
6749,63.0
6750,63.0
6751,63.0
6752,62.0
6753,61.0
6754,62.0
6755,61.0
6756,62.0
6757,62.0
6758,63.0
6759,64.0
6760,64.0
6761,64.0
6762,63.0
6763,64.0
6764,65.0
6765,64.0
6766,63.0
6767,62.0
6768,63.0
6769,64.0
6770,64.0
6771,64.0
6772,64.0
6773,63.0
6774,62.0
6775,62.0
6776,62.0
6777,62.0
6778,62.0
6779,62.0
6780,61.0
6781,61.0
6782,62.0
6783,62.0
6784,62.0
6785,62.0
6786,62.0
6787,63.0
6788,63.0
6789,64.0
6790,64.0
6791,63.0
6792,62.0
6793,63.0
6794,63.0
6795,62.0
6796,62.0
6797,61.0
6798,60.0
6799,61.0
6800,61.0
6801,60.0
6802,61.0
6803,60.0
6804,59.0
6805,57.99999999999999
6806,56.99999999999999
6807,56.99999999999999
6808,56.99999999999999
6809,56.99999999999999
6810,56.00000000000001
6811,56.00000000000001
6812,55.00000000000001
6813,55.00000000000001
6814,55.00000000000001
6815,56.00000000000001
6816,56.99999999999999
6817,57.99999999999999
6818,57.99999999999999
6819,56.99999999999999
6820,56.99999999999999
6821,56.99999999999999
6822,56.99999999999999
6823,56.99999999999999
6824,56.99999999999999
6825,56.99999999999999
6826,56.99999999999999
6827,57.99999999999999
6828,57.99999999999999
6829,59.0
6830,59.0
6831,59.0
6832,60.0
6833,60.0
6834,59.0
6835,57.99999999999999
6836,57.99999999999999
6837,56.99999999999999
6838,56.00000000000001
6839,56.99999999999999
6840,56.99999999999999
6841,56.99999999999999
6842,56.99999999999999
6843,56.00000000000001
6844,56.00000000000001
6845,56.00000000000001
6846,56.00000000000001
6847,56.99999999999999
6848,56.99999999999999
6849,56.00000000000001
6850,56.99999999999999
6851,56.99999999999999
6852,57.99999999999999
6853,57.99999999999999
6854,57.99999999999999
6855,59.0
6856,59.0
6857,59.0
6858,59.0
6859,57.99999999999999
6860,56.99999999999999
6861,56.00000000000001
6862,56.00000000000001
6863,55.00000000000001
6864,54.0
6865,55.00000000000001
6866,56.00000000000001
6867,56.00000000000001
6868,56.00000000000001
6869,56.00000000000001
6870,55.00000000000001
6871,56.00000000000001
6872,55.00000000000001
6873,55.00000000000001
6874,56.00000000000001
6875,56.00000000000001
6876,56.00000000000001
6877,55.00000000000001
6878,55.00000000000001
6879,55.00000000000001
6880,55.00000000000001
6881,54.0
6882,54.0
6883,55.00000000000001
6884,55.00000000000001
6885,55.00000000000001
6886,55.00000000000001
6887,55.00000000000001
6888,55.00000000000001
6889,55.00000000000001
6890,55.00000000000001
6891,56.00000000000001
6892,56.00000000000001
6893,55.00000000000001
6894,55.00000000000001
6895,56.00000000000001
6896,56.00000000000001
6897,56.99999999999999
6898,56.99999999999999
6899,56.00000000000001
6900,56.00000000000001
6901,56.00000000000001
6902,55.00000000000001
6903,55.00000000000001
6904,56.00000000000001
6905,56.99999999999999
6906,56.99999999999999
6907,56.99999999999999
6908,56.99999999999999
6909,56.00000000000001
6910,56.99999999999999
6911,57.99999999999999
6912,57.99999999999999
6913,57.99999999999999
6914,57.99999999999999
6915,56.99999999999999
6916,56.00000000000001
6917,56.00000000000001
6918,55.00000000000001
6919,56.00000000000001
6920,56.00000000000001
6921,56.00000000000001
6922,56.00000000000001
6923,56.99999999999999
6924,56.99999999999999
6925,56.99999999999999
6926,56.99999999999999
6927,56.99999999999999
6928,57.99999999999999
6929,57.99999999999999
6930,57.99999999999999
6931,59.0
6932,59.0
6933,59.0
6934,60.0
6935,61.0
6936,60.0
6937,61.0
6938,61.0
6939,60.0
6940,60.0
6941,60.0
6942,59.0
6943,60.0
6944,60.0
6945,60.0
6946,61.0
6947,61.0
6948,60.0
6949,61.0
6950,61.0
6951,61.0
6952,61.0
6953,62.0
6954,61.0
6955,61.0
6956,60.0
6957,60.0
6958,60.0
6959,61.0
6960,61.0
6961,62.0
6962,63.0
6963,63.0
6964,63.0
6965,63.0
6966,63.0
6967,64.0
6968,64.0
6969,64.0
6970,64.0
6971,63.0
6972,63.0
6973,64.0
6974,64.0
6975,64.0
6976,63.0
6977,64.0
6978,64.0
6979,64.0
6980,65.0
6981,65.0
6982,64.0
6983,64.0
6984,65.0
6985,65.0
6986,65.0
6987,64.0
6988,64.0
6989,64.0
6990,63.0
6991,62.0
6992,63.0
6993,63.0
6994,63.0
6995,62.0
6996,62.0
6997,62.0
6998,62.0
6999,62.0
7000,62.0
7001,63.0
7002,64.0
7003,64.0
7004,63.0
7005,62.0
7006,63.0
7007,63.0
7008,63.0
7009,64.0
7010,64.0
7011,63.0
7012,64.0
7013,63.0
7014,63.0
7015,64.0
7016,65.0
7017,64.0
7018,65.0
7019,65.0
7020,65.0
7021,66.0
7022,66.0
7023,65.0
7024,66.0
7025,66.0
7026,67.0
7027,67.0
7028,66.0
7029,66.0
7030,65.0
7031,64.0
7032,63.0
7033,63.0
7034,63.0
7035,62.0
7036,62.0
7037,61.0
7038,61.0
7039,61.0
7040,61.0
7041,62.0
7042,62.0
7043,62.0
7044,62.0
7045,62.0
7046,62.0
7047,61.0
7048,62.0
7049,61.0
7050,61.0
7051,62.0
7052,62.0
7053,61.0
7054,62.0
7055,62.0
7056,62.0
7057,61.0
7058,61.0
7059,60.0
7060,61.0
7061,60.0
7062,59.0
7063,59.0
7064,60.0
7065,59.0
7066,59.0
7067,59.0
7068,57.99999999999999
7069,57.99999999999999
7070,59.0
7071,59.0
7072,60.0
7073,60.0
7074,59.0
7075,59.0
7076,60.0
7077,59.0
7078,57.99999999999999
7079,56.99999999999999
7080,56.00000000000001
7081,56.00000000000001
7082,56.00000000000001
7083,55.00000000000001
7084,55.00000000000001
7085,55.00000000000001
7086,55.00000000000001
7087,56.00000000000001
7088,55.00000000000001
7089,55.00000000000001
7090,56.00000000000001
7091,56.99999999999999
7092,56.00000000000001
7093,56.00000000000001
7094,56.00000000000001
7095,56.99999999999999
7096,56.99999999999999
7097,56.00000000000001
7098,56.99999999999999
7099,57.99999999999999
7100,57.99999999999999
7101,57.99999999999999
7102,57.99999999999999
7103,57.99999999999999
7104,57.99999999999999
7105,57.99999999999999
7106,57.99999999999999
7107,56.99999999999999
