pointer,OQ818328,NC_015934
3345,100.0,44.0
3346,100.0,45.0
3347,100.0,45.0
3348,100.0,44.0
3349,100.0,44.0
3350,100.0,43.0
3351,100.0,42.0
3352,100.0,42.0
3353,100.0,42.0
3354,99.0,42.0
3355,99.0,42.0
3356,99.0,43.0
3357,99.0,42.0
3358,99.0,43.0
3359,99.0,43.0
3360,99.0,43.0
3361,99.0,43.0
3362,99.0,43.0
3363,99.0,42.0
3364,99.0,42.0
3365,99.0,42.0
3366,99.0,43.0
3367,99.0,43.0
3368,99.0,44.0
3369,99.0,43.0
3370,99.0,43.0
3371,99.0,43.0
3372,99.0,42.0
3373,99.0,42.0
3374,99.0,43.0
3375,99.0,42.0
3376,99.0,42.0
3377,99.0,41.0
3378,99.0,40.0
3379,99.0,41.0
3380,99.0,41.0
3381,99.0,41.0
3382,99.0,41.0
3383,99.0,41.0
3384,99.0,42.0
3385,99.0,41.0
3386,99.0,41.0
3387,98.0,41.0
3388,98.0,42.0
3389,98.0,42.0
3390,98.0,41.0
3391,98.0,41.0
3392,98.0,41.0
3393,98.0,42.0
3394,98.0,42.0
3395,98.0,42.0
3396,98.0,42.0
3397,98.0,42.0
3398,98.0,41.0
3399,98.0,40.0
3400,98.0,40.0
3401,98.0,40.0
3402,98.0,40.0
3403,98.0,41.0
3404,98.0,41.0
3405,98.0,41.0
3406,98.0,41.0
3407,98.0,41.0
3408,97.0,42.0
3409,97.0,43.0
3410,97.0,44.0
3411,97.0,44.0
3412,97.0,44.0
3413,97.0,44.0
3414,97.0,43.0
3415,97.0,44.0
3416,97.0,44.0
3417,96.0,44.0
3418,96.0,43.0
3419,96.0,43.0
3420,96.0,43.0
3421,96.0,43.0
3422,96.0,44.0
3423,96.0,45.0
3424,96.0,45.0
3425,96.0,46.0
3426,96.0,46.0
3427,96.0,47.0
3428,96.0,47.0
3429,95.0,47.0
3430,95.0,47.0
3431,95.0,48.0
3432,95.0,47.0
3433,95.0,48.0
3434,95.0,47.0
3435,95.0,47.0
3436,95.0,46.0
3437,95.0,46.0
3438,95.0,45.0
3439,95.0,45.0
3440,95.0,44.0
3441,95.0,43.0
3442,95.0,43.0
3443,95.0,42.0
3444,95.0,41.0
3445,95.0,42.0
3446,95.0,42.0
3447,95.0,42.0
3448,95.0,43.0
3449,94.0,44.0
3450,94.0,45.0
3451,94.0,45.0
3452,94.0,45.0
3453,93.0,45.0
3454,94.0,45.0
3455,94.0,44.0
3456,94.0,44.0
3457,94.0,45.0
3458,93.0,45.0
3459,93.0,45.0
3460,93.0,46.0
3461,93.0,47.0
3462,92.0,46.0
3463,91.0,46.0
3464,91.0,45.0
3465,91.0,44.0
3466,91.0,43.0
3467,91.0,43.0
3468,91.0,43.0
3469,91.0,44.0
3470,91.0,44.0
3471,91.0,43.0
3472,91.0,44.0
3473,91.0,43.0
3474,91.0,42.0
3475,91.0,43.0
3476,91.0,44.0
3477,91.0,44.0
3478,91.0,45.0
3479,91.0,44.0
3480,90.0,44.0
3481,90.0,45.0
3482,90.0,45.0
3483,90.0,45.0
3484,90.0,45.0
3485,90.0,46.0
3486,89.0,46.0
3487,90.0,46.0
3488,90.0,46.0
3489,90.0,47.0
3490,90.0,48.0
3491,90.0,49.0
3492,89.0,49.0
3493,89.0,49.0
3494,89.0,49.0
3495,89.0,50.0
3496,89.0,51.0
3497,89.0,52.0
3498,88.0,52.0
3499,88.0,52.0
3500,88.0,52.0
3501,88.0,52.0
3502,88.0,52.0
3503,88.0,52.0
3504,88.0,51.0
3505,88.0,51.0
3506,88.0,51.0
3507,88.0,50.0
3508,89.0,49.0
3509,89.0,49.0
3510,89.0,48.0
3511,89.0,49.0
3512,89.0,49.0
3513,89.0,50.0
3514,89.0,51.0
3515,89.0,51.0
3516,89.0,52.0
3517,90.0,53.0
3518,90.0,54.0
3519,89.0,54.0
3520,89.0,54.0
3521,89.0,55.00000000000001
3522,88.0,54.0
3523,88.0,54.0
3524,88.0,55.00000000000001
3525,88.0,55.00000000000001
3526,88.0,55.00000000000001
3527,88.0,55.00000000000001
3528,87.0,55.00000000000001
3529,88.0,55.00000000000001
3530,88.0,55.00000000000001
3531,88.0,55.00000000000001
3532,88.0,56.00000000000001
3533,88.0,55.00000000000001
3534,88.0,56.00000000000001
3535,88.0,56.00000000000001
3536,88.0,56.99999999999999
3537,88.0,56.99999999999999
3538,88.0,56.99999999999999
3539,88.0,56.99999999999999
3540,88.0,56.99999999999999
3541,88.0,56.99999999999999
3542,88.0,56.99999999999999
3543,88.0,56.99999999999999
3544,88.0,56.99999999999999
3545,88.0,56.99999999999999
3546,88.0,56.00000000000001
3547,88.0,56.00000000000001
3548,88.0,55.00000000000001
3549,89.0,54.0
3550,89.0,53.0
3551,89.0,54.0
3552,89.0,54.0
3553,90.0,54.0
3554,90.0,55.00000000000001
3555,89.0,56.00000000000001
3556,89.0,56.00000000000001
3557,89.0,56.00000000000001
3558,90.0,56.00000000000001
3559,90.0,56.00000000000001
3560,90.0,55.00000000000001
3561,89.0,54.0
3562,90.0,54.0
3563,91.0,55.00000000000001
3564,90.0,56.00000000000001
3565,90.0,56.99999999999999
3566,90.0,57.99999999999999
3567,90.0,56.99999999999999
3568,90.0,56.00000000000001
3569,90.0,56.00000000000001
3570,90.0,55.00000000000001
3571,90.0,55.00000000000001
3572,90.0,55.00000000000001
3573,90.0,56.00000000000001
3574,90.0,56.00000000000001
3575,90.0,55.00000000000001
3576,89.0,54.0
3577,89.0,54.0
3578,89.0,53.0
3579,89.0,54.0
3580,90.0,55.00000000000001
3581,90.0,55.00000000000001
3582,90.0,54.0
3583,90.0,54.0
3584,90.0,53.0
3585,90.0,53.0
3586,91.0,52.0
3587,91.0,52.0
3588,91.0,51.0
3589,91.0,50.0
3590,91.0,50.0
3591,91.0,50.0
3592,92.0,49.0
3593,92.0,48.0
3594,91.0,48.0
3595,91.0,48.0
3596,91.0,47.0
3597,91.0,46.0
3598,92.0,47.0
3599,92.0,47.0
3600,92.0,48.0
3601,92.0,48.0
3602,92.0,49.0
3603,92.0,49.0
3604,92.0,49.0
3605,92.0,49.0
3606,91.0,50.0
3607,91.0,51.0
3608,91.0,52.0
3609,91.0,51.0
3610,91.0,51.0
3611,91.0,51.0
3612,90.9090909090909,50.0
3613,90.81632653061224,49.0
3614,90.72164948453609,48.0
3615,90.625,47.0
3616,90.52631578947368,46.0
3617,90.42553191489363,45.0
3618,90.42553191489363,45.0
3619,91.48936170212765,45.0
3620,91.48936170212765,45.0
3621,91.48936170212765,44.0
3622,92.5531914893617,45.0
3623,92.5531914893617,45.0
3624,92.5531914893617,44.0
3625,92.5531914893617,44.0
3626,92.5531914893617,45.0
3627,91.48936170212765,44.0
3628,92.5531914893617,44.0
3629,92.5531914893617,44.0
3630,91.48936170212765,44.0
3631,90.42553191489363,43.0
3632,90.42553191489363,42.0
3633,90.42553191489363,43.0
3634,90.42553191489363,43.0
3635,90.42553191489363,42.0
3636,90.42553191489363,41.0
3637,90.42553191489363,42.0
3638,90.42553191489363,43.0
3639,90.42553191489363,43.0
3640,90.42553191489363,43.0
3641,90.42553191489363,43.0
3642,90.42553191489363,43.0
3643,90.42553191489363,44.0
3644,90.42553191489363,45.0
3645,90.42553191489363,44.0
3646,90.42553191489363,45.0
3647,90.42553191489363,44.0
3648,90.42553191489363,45.0
3649,90.42553191489363,46.0
3650,90.42553191489363,47.0
3651,90.42553191489363,46.0
3652,90.42553191489363,46.0
3653,90.42553191489363,47.0
3654,90.42553191489363,47.0
3655,91.48936170212765,47.0
3656,91.48936170212765,47.0
3657,91.48936170212765,46.0
3658,91.48936170212765,45.0
3659,91.48936170212765,45.0
3660,90.42553191489363,45.0
3661,91.48936170212765,45.0
3662,91.48936170212765,45.0
3663,91.48936170212765,45.0
3664,92.5531914893617,44.0
3665,92.5531914893617,44.0
3666,92.5531914893617,44.0
3667,92.5531914893617,44.0
3668,92.5531914893617,44.0
3669,92.5531914893617,43.0
3670,92.5531914893617,43.0
3671,92.5531914893617,43.0
3672,92.5531914893617,42.0
3673,92.5531914893617,42.0
3674,92.5531914893617,42.0
3675,92.5531914893617,42.0
3676,93.61702127659575,43.0
3677,93.61702127659575,43.0
3678,93.61702127659575,43.0
3679,93.61702127659575,42.0
3680,93.61702127659575,42.0
3681,93.61702127659575,41.0
3682,93.61702127659575,42.0
3683,93.61702127659575,43.0
3684,93.61702127659575,44.0
3685,93.61702127659575,43.0
3686,93.61702127659575,43.0
3687,92.5531914893617,44.0
3688,92.5531914893617,45.0
3689,92.5531914893617,46.0
3690,91.48936170212765,46.0
3691,91.48936170212765,45.0
3692,91.48936170212765,45.0
3693,91.48936170212765,46.0
3694,92.5531914893617,46.0
3695,92.5531914893617,46.0
3696,92.5531914893617,46.0
3697,92.5531914893617,47.0
3698,92.5531914893617,46.0
3699,92.5531914893617,47.0
3700,92.5531914893617,47.0
3701,92.5531914893617,48.0
3702,92.5531914893617,47.0
3703,92.5531914893617,46.0
3704,92.5531914893617,46.0
3705,92.5531914893617,45.0
3706,93.61702127659575,44.0
3707,93.61702127659575,43.0
3708,92.5531914893617,43.0
3709,92.5531914893617,44.0
3710,92.5531914893617,45.0
3711,92.5531914893617,44.0
3712,92.63157894736842,45.0
3713,92.70833333333334,46.0
3714,92.78350515463917,46.0
3715,92.85714285714286,46.0
3716,92.92929292929293,47.0
3717,93.0,48.0
3718,93.0,47.0
3719,93.0,46.0
3720,93.0,45.0
3721,93.0,45.0
3722,93.0,44.0
3723,93.0,43.0
3724,93.0,43.0
3725,93.0,42.0
3726,93.0,42.0
3727,94.0,42.0
3728,94.0,43.0
3729,94.0,44.0
3730,94.0,45.0
3731,95.0,45.0
3732,95.0,45.0
3733,95.0,45.0
3734,95.0,45.0
3735,95.0,45.0
3736,95.0,45.0
3737,95.0,45.0
3738,95.0,45.0
3739,94.94949494949495,45.0
3740,94.89795918367348,45.0
3741,94.84536082474226,45.0
3742,94.79166666666666,45.0
3743,94.73684210526315,44.0
3744,94.68085106382979,43.0
3745,94.68085106382979,44.0
3746,94.68085106382979,43.0
3747,94.68085106382979,43.0
3748,94.68085106382979,43.0
3749,94.68085106382979,43.0
3750,94.68085106382979,43.0
3751,94.68085106382979,44.0
3752,94.68085106382979,45.0
3753,94.68085106382979,44.0
3754,94.68085106382979,44.0
3755,94.68085106382979,44.0
3756,94.68085106382979,44.0
3757,94.68085106382979,45.0
3758,94.68085106382979,46.0
3759,94.68085106382979,45.0
3760,95.74468085106383,46.0
3761,95.74468085106383,47.0
3762,95.74468085106383,47.0
3763,95.74468085106383,46.0
3764,95.74468085106383,46.0
3765,95.74468085106383,45.0
3766,95.74468085106383,45.0
3767,95.74468085106383,46.0
3768,95.74468085106383,47.0
3769,95.6989247311828,47.0
3770,95.65217391304348,47.0
3771,95.65217391304348,48.0
3772,95.65217391304348,49.0
3773,95.65217391304348,49.0
3774,95.65217391304348,50.0
3775,95.65217391304348,51.0
3776,95.6043956043956,50.0
3777,95.55555555555556,50.0
3778,95.50561797752809,50.0
3779,95.45454545454545,50.0
3780,95.45454545454545,50.0
3781,95.45454545454545,51.0
3782,95.45454545454545,50.0
3783,94.31818181818183,49.0
3784,94.31818181818183,48.0
3785,94.31818181818183,49.0
3786,94.31818181818183,49.0
3787,95.45454545454545,48.0
3788,95.45454545454545,47.0
3789,95.45454545454545,47.0
3790,96.5909090909091,46.0
3791,96.5909090909091,47.0
3792,95.45454545454545,47.0
3793,95.45454545454545,47.0
3794,95.45454545454545,48.0
3795,95.45454545454545,48.0
3796,95.45454545454545,49.0
3797,95.45454545454545,49.0
3798,95.45454545454545,50.0
3799,95.45454545454545,49.0
3800,95.45454545454545,49.0
3801,95.45454545454545,48.0
3802,95.45454545454545,49.0
3803,95.45454545454545,49.0
3804,95.45454545454545,49.0
3805,95.45454545454545,49.0
3806,95.45454545454545,49.0
3807,95.45454545454545,49.0
3808,96.5909090909091,48.0
3809,96.5909090909091,47.0
3810,96.5909090909091,47.0
3811,96.5909090909091,48.0
3812,96.5909090909091,48.0
3813,95.45454545454545,47.0
3814,95.45454545454545,48.0
3815,95.45454545454545,49.0
3816,95.45454545454545,49.0
3817,95.45454545454545,49.0
3818,95.45454545454545,50.0
3819,94.31818181818183,51.0
3820,94.31818181818183,52.0
3821,94.31818181818183,53.0
3822,94.31818181818183,53.0
3823,94.31818181818183,54.0
3824,94.31818181818183,55.00000000000001
3825,94.31818181818183,55.00000000000001
3826,94.31818181818183,54.0
3827,94.31818181818183,55.00000000000001
3828,94.31818181818183,54.0
3829,94.31818181818183,54.0
3830,95.45454545454545,54.0
3831,94.31818181818183,54.0
3832,94.31818181818183,54.0
3833,94.31818181818183,54.0
3834,94.31818181818183,53.0
3835,94.31818181818183,54.0
3836,94.31818181818183,55.00000000000001
3837,94.31818181818183,55.00000000000001
3838,94.31818181818183,55.00000000000001
3839,94.3820224719101,56.00000000000001
3840,94.44444444444444,56.99999999999999
3841,94.5054945054945,57.99999999999999
3842,94.56521739130434,57.99999999999999
3843,93.54838709677419,57.99999999999999
3844,93.61702127659575,59.0
3845,93.61702127659575,59.0
3846,93.61702127659575,59.0
3847,93.54838709677419,59.0
3848,93.47826086956522,57.99999999999999
3849,93.4065934065934,56.99999999999999
3850,93.33333333333333,56.00000000000001
3851,93.25842696629213,55.00000000000001
3852,93.18181818181817,54.0
3853,93.10344827586206,54.0
3854,93.10344827586206,53.0
3855,93.10344827586206,53.0
3856,93.10344827586206,52.0
3857,93.10344827586206,51.0
3858,93.10344827586206,51.0
3859,93.10344827586206,51.0
3860,93.10344827586206,51.0
3861,93.10344827586206,50.0
3862,93.10344827586206,51.0
3863,93.10344827586206,52.0
3864,93.10344827586206,52.0
3865,93.10344827586206,53.0
3866,93.10344827586206,53.0
3867,93.10344827586206,52.0
3868,93.10344827586206,51.0
3869,93.18181818181817,51.0
3870,93.25842696629213,52.0
3871,93.25842696629213,51.0
3872,93.25842696629213,50.0
3873,93.25842696629213,49.0
3874,92.13483146067416,48.0
3875,92.13483146067416,47.0
3876,92.22222222222223,47.0
3877,92.3076923076923,47.0
3878,92.3913043478261,48.0
3879,92.47311827956989,49.0
3880,91.39784946236558,49.0
3881,91.39784946236558,49.0
3882,91.39784946236558,50.0
3883,91.39784946236558,51.0
3884,91.39784946236558,52.0
3885,91.39784946236558,51.0
3886,91.39784946236558,51.0
3887,91.39784946236558,51.0
3888,91.39784946236558,52.0
3889,91.39784946236558,51.0
3890,91.39784946236558,52.0
3891,91.39784946236558,52.0
3892,92.47311827956989,53.0
3893,92.47311827956989,52.0
3894,92.47311827956989,52.0
3895,92.47311827956989,52.0
3896,92.47311827956989,52.0
3897,92.47311827956989,52.0
3898,92.47311827956989,52.0
3899,92.47311827956989,53.0
3900,92.47311827956989,53.0
3901,92.47311827956989,53.0
3902,92.47311827956989,53.0
3903,92.47311827956989,54.0
3904,92.47311827956989,55.00000000000001
3905,92.47311827956989,56.00000000000001
3906,92.47311827956989,56.99999999999999
3907,92.47311827956989,56.99999999999999
3908,92.47311827956989,57.99999999999999
3909,92.47311827956989,59.0
3910,92.47311827956989,57.99999999999999
3911,92.47311827956989,57.99999999999999
3912,92.47311827956989,56.99999999999999
3913,93.54838709677419,57.99999999999999
3914,93.54838709677419,56.99999999999999
3915,93.54838709677419,56.00000000000001
3916,93.54838709677419,56.00000000000001
3917,93.54838709677419,56.00000000000001
3918,93.54838709677419,55.00000000000001
3919,94.6236559139785,55.00000000000001
3920,94.6236559139785,54.0
3921,94.56521739130434,53.0
3922,94.56521739130434,54.0
3923,94.56521739130434,54.0
3924,94.56521739130434,54.0
3925,94.56521739130434,55.00000000000001
3926,94.56521739130434,56.00000000000001
3927,94.56521739130434,55.00000000000001
3928,94.56521739130434,56.00000000000001
3929,94.56521739130434,55.00000000000001
3930,94.56521739130434,54.0
3931,95.65217391304348,54.0
3932,95.65217391304348,54.0
3933,95.65217391304348,54.0
3934,95.65217391304348,54.0
3935,95.65217391304348,53.0
3936,95.65217391304348,53.0
3937,95.65217391304348,53.0
3938,95.65217391304348,53.0
3939,95.65217391304348,53.0
3940,95.65217391304348,53.0
3941,95.65217391304348,52.0
3942,95.65217391304348,52.0
3943,96.73913043478261,53.0
3944,96.73913043478261,52.0
3945,96.73913043478261,52.0
3946,96.73913043478261,52.0
3947,96.7741935483871,53.0
3948,96.80851063829788,53.0
3949,96.84210526315789,53.0
3950,96.875,53.0
3951,96.90721649484536,53.0
3952,96.93877551020408,53.0
3953,96.96969696969697,54.0
3954,96.96969696969697,55.00000000000001
3955,96.96969696969697,55.00000000000001
3956,96.96969696969697,56.00000000000001
3957,96.96969696969697,56.99999999999999
3958,96.96969696969697,56.00000000000001
3959,96.96969696969697,56.00000000000001
3960,96.96969696969697,55.00000000000001
3961,96.96969696969697,56.00000000000001
3962,96.96969696969697,56.00000000000001
3963,96.96969696969697,56.00000000000001
3964,96.96969696969697,56.99999999999999
3965,96.96969696969697,56.00000000000001
3966,96.96969696969697,56.00000000000001
3967,96.96969696969697,56.99999999999999
3968,95.95959595959596,56.99999999999999
3969,95.95959595959596,57.99999999999999
3970,95.91836734693877,56.99999999999999
3971,95.87628865979381,56.99999999999999
3972,95.83333333333334,56.99999999999999
3973,95.78947368421052,56.99999999999999
3974,96.84210526315789,57.99999999999999
3975,96.84210526315789,57.99999999999999
3976,96.84210526315789,59.0
3977,96.84210526315789,60.0
3978,95.78947368421052,59.0
3979,95.78947368421052,59.0
3980,96.84210526315789,59.0
3981,96.84210526315789,57.99999999999999
3982,96.84210526315789,56.99999999999999
3983,97.89473684210527,56.00000000000001
3984,97.89473684210527,56.00000000000001
3985,97.89473684210527,56.00000000000001
3986,97.89473684210527,56.99999999999999
3987,97.89473684210527,57.99999999999999
3988,97.89473684210527,56.99999999999999
3989,97.89473684210527,57.99999999999999
3990,97.89473684210527,57.99999999999999
3991,97.89473684210527,56.99999999999999
3992,97.89473684210527,56.00000000000001
3993,97.89473684210527,56.00000000000001
3994,97.89473684210527,55.00000000000001
3995,97.89473684210527,54.0
3996,97.89473684210527,53.0
3997,97.89473684210527,53.0
3998,97.89473684210527,53.0
3999,97.89473684210527,53.0
4000,97.89473684210527,52.0
4001,97.89473684210527,53.0
4002,97.89473684210527,52.0
4003,97.89473684210527,52.0
4004,97.89473684210527,51.0
4005,97.89473684210527,51.0
4006,97.89473684210527,50.0
4007,97.89473684210527,51.0
4008,97.89473684210527,51.0
4009,97.89473684210527,51.0
4010,97.89473684210527,51.0
4011,97.89473684210527,51.0
4012,97.87234042553192,51.0
4013,97.84946236559139,50.0
4014,97.84946236559139,51.0
4015,97.84946236559139,52.0
4016,97.84946236559139,51.0
4017,97.84946236559139,50.0
4018,97.84946236559139,51.0
4019,97.84946236559139,51.0
4020,97.84946236559139,52.0
4021,97.87234042553192,53.0
4022,97.87234042553192,52.0
4023,97.87234042553192,52.0
4024,97.87234042553192,51.0
4025,97.87234042553192,50.0
4026,97.87234042553192,50.0
4027,97.87234042553192,51.0
4028,97.87234042553192,50.0
4029,97.87234042553192,51.0
4030,97.87234042553192,52.0
4031,97.87234042553192,53.0
4032,97.87234042553192,54.0
4033,97.87234042553192,54.0
4034,96.80851063829788,54.0
4035,96.80851063829788,54.0
4036,96.80851063829788,53.0
4037,96.80851063829788,52.0
4038,96.80851063829788,51.0
4039,96.80851063829788,50.0
4040,96.80851063829788,49.0
4041,96.80851063829788,49.0
4042,96.80851063829788,49.0
4043,96.80851063829788,49.0
4044,96.80851063829788,50.0
4045,96.80851063829788,50.0
4046,96.80851063829788,51.0
4047,96.80851063829788,50.0
4048,96.80851063829788,50.0
4049,96.80851063829788,50.0
4050,96.80851063829788,50.0
4051,96.80851063829788,50.0
4052,96.80851063829788,50.0
4053,96.80851063829788,50.0
4054,96.80851063829788,49.0
4055,96.80851063829788,48.0
4056,96.80851063829788,47.0
4057,96.80851063829788,47.0
4058,96.80851063829788,48.0
4059,96.80851063829788,49.0
4060,96.80851063829788,49.0
4061,96.80851063829788,48.0
4062,96.80851063829788,47.0
4063,96.80851063829788,46.0
4064,96.80851063829788,45.0
4065,96.80851063829788,46.0
4066,96.80851063829788,46.0
4067,96.80851063829788,45.0
4068,97.87234042553192,45.0
4069,97.87234042553192,45.0
4070,97.89473684210527,45.0
4071,97.91666666666666,46.0
4072,97.9381443298969,47.0
4073,97.95918367346938,47.0
4074,97.95918367346938,46.0
4075,97.95918367346938,46.0
4076,97.95918367346938,45.0
4077,97.95918367346938,45.0
4078,98.9795918367347,46.0
4079,98.9795918367347,46.0
4080,98.9795918367347,46.0
4081,98.9795918367347,47.0
4082,98.9795918367347,47.0
4083,98.9795918367347,48.0
4084,98.9795918367347,48.0
4085,98.9795918367347,49.0
4086,98.9795918367347,48.0
4087,98.9795918367347,48.0
4088,98.9795918367347,48.0
4089,98.9795918367347,48.0
4090,98.9795918367347,48.0
4091,98.9795918367347,49.0
4092,98.9795918367347,49.0
4093,98.9795918367347,49.0
4094,97.95918367346938,49.0
4095,97.95918367346938,49.0
4096,97.95918367346938,50.0
4097,97.95918367346938,49.0
4098,97.95918367346938,49.0
4099,97.95918367346938,48.0
4100,97.95918367346938,48.0
4101,97.95918367346938,47.0
4102,97.95918367346938,47.0
4103,97.95918367346938,46.0
4104,97.95918367346938,47.0
4105,97.95918367346938,47.0
4106,97.95918367346938,48.0
4107,97.95918367346938,47.0
4108,97.95918367346938,46.0
4109,97.95918367346938,46.0
4110,97.95918367346938,46.0
4111,97.95918367346938,46.0
4112,97.97979797979798,46.0
4113,97.97979797979798,46.0
4114,97.95918367346938,45.0
4115,97.9381443298969,44.0
4116,97.91666666666666,44.0
4117,97.89473684210527,44.0
4118,97.87234042553192,43.0
4119,97.84946236559139,42.0
4120,97.82608695652173,41.0
4121,97.8021978021978,40.0
4122,97.8021978021978,41.0
4123,97.8021978021978,41.0
4124,97.8021978021978,41.0
4125,97.8021978021978,41.0
4126,97.8021978021978,41.0
4127,97.8021978021978,41.0
4128,97.8021978021978,41.0
4129,97.8021978021978,40.0
4130,97.8021978021978,39.0
4131,97.8021978021978,39.0
4132,97.8021978021978,38.0
4133,97.8021978021978,38.0
4134,98.9010989010989,39.0
4135,98.9010989010989,40.0
4136,98.9010989010989,41.0
4137,98.9010989010989,42.0
4138,98.9010989010989,42.0
4139,98.9010989010989,43.0
4140,98.9010989010989,44.0
4141,98.9010989010989,44.0
4142,98.9010989010989,44.0
4143,98.9010989010989,43.0
4144,98.9010989010989,43.0
4145,98.9010989010989,42.0
4146,98.9010989010989,42.0
4147,98.9010989010989,42.0
4148,98.9010989010989,42.0
4149,98.9010989010989,42.0
4150,98.9010989010989,43.0
4151,98.9010989010989,44.0
4152,98.9010989010989,44.0
4153,98.9010989010989,43.0
4154,98.9010989010989,43.0
4155,98.9010989010989,43.0
4156,98.9010989010989,43.0
4157,98.9010989010989,42.0
4158,98.9010989010989,41.0
4159,98.9010989010989,40.0
4160,97.8021978021978,40.0
4161,97.8021978021978,40.0
4162,97.8021978021978,41.0
4163,96.7032967032967,41.0
4164,96.7032967032967,41.0
4165,96.7032967032967,40.0
4166,96.7032967032967,40.0
4167,96.7032967032967,41.0
4168,96.7032967032967,41.0
4169,96.7032967032967,41.0
4170,96.7032967032967,42.0
4171,96.7032967032967,42.0
4172,96.7032967032967,41.0
4173,96.7032967032967,41.0
4174,96.7032967032967,42.0
4175,95.6043956043956,43.0
4176,95.6043956043956,44.0
4177,95.6043956043956,44.0
4178,95.6043956043956,43.0
4179,95.6043956043956,42.0
4180,95.6043956043956,42.0
4181,95.6043956043956,41.0
4182,95.6043956043956,42.0
4183,95.6043956043956,42.0
4184,95.6043956043956,41.0
4185,95.6043956043956,41.0
4186,95.6043956043956,42.0
4187,95.6043956043956,41.0
4188,95.6043956043956,41.0
4189,95.6043956043956,40.0
4190,95.6043956043956,39.0
4191,95.6043956043956,38.0
4192,95.6043956043956,38.0
4193,95.6043956043956,39.0
4194,96.7032967032967,39.0
4195,96.7032967032967,40.0
4196,96.7032967032967,39.0
4197,96.7032967032967,39.0
4198,96.7032967032967,38.0
4199,95.6043956043956,38.0
4200,95.6043956043956,39.0
4201,95.6043956043956,40.0
4202,95.6043956043956,41.0
4203,95.6043956043956,41.0
4204,95.6043956043956,40.0
4205,95.6043956043956,39.0
4206,95.6043956043956,38.0
4207,95.6043956043956,39.0
4208,95.6043956043956,39.0
4209,95.6043956043956,39.0
4210,95.6043956043956,40.0
4211,95.6043956043956,40.0
4212,95.6043956043956,41.0
4213,95.65217391304348,41.0
4214,95.6989247311828,42.0
4215,95.74468085106383,43.0
4216,95.78947368421052,44.0
4217,95.83333333333334,45.0
4218,95.87628865979381,46.0
4219,95.91836734693877,47.0
4220,95.95959595959596,47.0
4221,95.0,47.0
4222,95.0,47.0
4223,95.0,46.0
4224,95.0,47.0
4225,95.0,48.0
4226,95.0,47.0
4227,95.0,46.0
4228,95.0,46.0
4229,95.0,46.0
4230,95.0,47.0
4231,95.0,47.0
4232,95.0,47.0
4233,95.0,46.0
4234,95.0,46.0
4235,95.0,46.0
4236,95.0,46.0
4237,95.0,46.0
4238,95.0,47.0
4239,95.0,47.0
4240,95.0,47.0
4241,94.0,47.0
4242,94.0,47.0
4243,94.0,47.0
4244,94.0,46.0
4245,94.0,47.0
4246,94.0,47.0
4247,94.0,47.0
4248,94.0,47.0
4249,94.0,47.0
4250,94.0,46.0
4251,94.0,45.0
4252,94.0,46.0
4253,94.0,47.0
4254,94.0,47.0
4255,94.0,47.0
4256,93.0,48.0
4257,93.0,48.0
4258,93.0,48.0
4259,93.0,48.0
4260,94.0,48.0
4261,94.0,49.0
4262,94.0,49.0
4263,95.0,50.0
4264,95.0,51.0
4265,95.0,51.0
4266,95.0,51.0
4267,95.0,51.0
4268,95.0,51.0
4269,95.0,51.0
4270,95.0,51.0
4271,94.0,50.0
4272,94.0,51.0
4273,94.0,52.0
4274,94.0,52.0
4275,95.0,51.0
4276,95.0,51.0
4277,95.0,50.0
4278,95.0,51.0
4279,95.0,52.0
4280,94.0,52.0
4281,94.0,52.0
4282,94.0,52.0
4283,94.0,51.0
4284,94.0,52.0
4285,93.93939393939394,51.0
4286,93.87755102040816,50.0
4287,93.81443298969072,50.0
4288,93.75,50.0
4289,93.6842105263158,50.0
4290,93.61702127659575,50.0
4291,93.54838709677419,50.0
4292,93.47826086956522,50.0
4293,93.4065934065934,49.0
4294,93.33333333333333,49.0
4295,93.25842696629213,48.0
4296,93.25842696629213,49.0
4297,93.25842696629213,50.0
4298,93.25842696629213,51.0
4299,94.3820224719101,52.0
4300,93.25842696629213,51.0
4301,93.25842696629213,50.0
4302,93.25842696629213,49.0
4303,92.13483146067416,50.0
4304,92.13483146067416,51.0
4305,92.13483146067416,52.0
4306,92.13483146067416,53.0
4307,92.13483146067416,53.0
4308,92.13483146067416,54.0
4309,91.01123595505618,53.0
4310,91.01123595505618,53.0
4311,90.9090909090909,52.0
4312,90.80459770114942,51.0
4313,90.80459770114942,51.0
4314,90.80459770114942,51.0
4315,90.80459770114942,50.0
4316,90.80459770114942,50.0
4317,90.80459770114942,50.0
4318,90.80459770114942,49.0
4319,90.80459770114942,48.0
4320,90.80459770114942,48.0
4321,91.95402298850574,48.0
4322,91.95402298850574,48.0
4323,91.95402298850574,48.0
4324,91.95402298850574,47.0
4325,91.95402298850574,47.0
4326,91.95402298850574,48.0
4327,91.95402298850574,48.0
4328,91.95402298850574,49.0
4329,91.95402298850574,49.0
4330,91.95402298850574,49.0
4331,91.95402298850574,48.0
4332,90.80459770114942,48.0
4333,90.80459770114942,49.0
4334,90.80459770114942,48.0
4335,90.80459770114942,47.0
4336,90.80459770114942,47.0
4337,90.80459770114942,47.0
4338,89.65517241379311,46.0
4339,89.65517241379311,45.0
